Player Name,Team,Position,Year,GP,GS,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,OREB,AST,STL,BLK,PF,TO,+/-,DD,TD,POTG,PER,TS%,EFG%
Nathaniel Smith,Atlanta Talons,SG,8,31,26,13.6,12.0,5.1,8.6,59.3,0.8,2.3,34.3,1.0,1.0,100,2.3,0.3,0.2,1.2,0.7,0.4,0.6,-1.5,0,0,0,36.4,66.2,63.8
Christopher Dennis,Atlanta Talons,GF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
John White,Atlanta Talons,C,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Nelson Briggs,Atlanta Talons,SG,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Carl Joseph,Boston Charms,PG,17,31,31,15.3,16.4,6.8,9.9,69.1,2.3,3.5,65.1,0.5,0.5,100,4.1,0.8,9.0,1.7,0.7,0.5,1.2,5.9,12,0,9,68.4,81.3,80.6
Jordan Covington,Boston Charms,G,14,29,29,14.4,22.2,9.1,12.3,73.9,2.8,4.1,67.8,1.2,1.2,100,2.5,0.7,0.5,0.6,0.6,0.3,1.0,5.3,0,0,5,64.2,86.4,85.2
Jalen Hensley,Boston Charms,F,9,31,31,15.0,13.5,5.7,10.3,55.3,1.1,2.7,40.0,1.1,1.1,100,4.6,1.0,6.9,0.6,1.0,0.5,0.8,6.5,3,0,7,50.9,63.1,60.7
W.R Asher,Boston Charms,F,14,31,0,11.2,7.1,3.0,6.7,44.2,0.6,1.8,35.7,0.5,0.5,100,4.9,0.9,0.5,0.4,0.6,0.4,0.5,1.2,0,0,0,25.9,51.2,49.0
Tanner Ross,Boston Charms,FC,6,31,31,11.9,8.8,4.0,6.9,57.5,0.4,0.9,41.4,0.5,0.6,75.0,3.1,0.6,0.8,0.5,0.9,0.2,0.5,6.5,0,0,0,33.0,61.3,60.3
Chris Washington,Boston Charms,FC,8,31,12,12.2,8.2,3.8,6.6,57.8,0.2,0.5,31.3,0.4,0.6,61.1,5.4,1.1,2.3,0.4,1.1,0.5,0.5,1.4,1,0,0,37.2,59.4,59.0
Milton Roberson,Boston Charms,GF,8,31,9,9.9,9.5,4.0,7.2,56.3,0.9,1.8,47.4,0.6,0.6,100,2.2,0.3,0.6,0.6,0.4,0.3,0.7,4.3,0,0,0,36.9,64.2,62.4
Tanner Smith,Boston Charms,SF,10,31,0,10.3,7.8,3.2,6.4,49.5,0.6,2.1,28.8,0.9,0.9,100,2.8,0.4,0.1,0.9,1.0,0.4,0.4,0.0,0,0,0,32.3,57.7,54.3
Zacharius Casper,Boston Charms,C,R,26,12,10.2,5.9,2.6,5.3,48.9,0.2,0.5,33.3,0.5,0.6,81.3,2.9,0.7,1.1,0.1,0.7,0.3,0.2,3.6,0,0,0,25.1,52.4,50.4
Hawk Rosario,Boston Charms,G,15,31,0,10.1,7.2,2.7,5.9,45.9,0.8,1.8,43.6,1.0,1.1,90.9,2.2,0.3,1.2,0.3,0.3,0.4,0.5,0.0,0,0,0,26.6,56.2,52.5
Kym Beshay,Boston Charms,GF,1,18,0,2.2,0.7,0.3,0.8,40.0,0.1,0.2,33.3,0.0,0.0,-,0.4,0.1,0.1,0.2,0.2,0.1,0.1,0.4,0,0,0,16.8,43.3,43.3
Alex Conley,Boston Charms,SF,R,10,0,1.7,1.4,0.6,0.8,75.0,0.2,0.3,66.7,0.0,0.0,-,0.2,0.0,0.0,0.0,0.0,0.1,0.1,1.1,0,0,0,28.8,87.5,87.5
Marc McGuire,Boston Charms,PG,2,7,0,2.0,0.3,0.1,1.6,9.1,0.0,0.4,0.0,0.0,0.0,-,0.3,0.1,0.0,0.0,0.0,0.1,0.4,-0.7,0,0,0,-30.2,9.1,9.1
Daniel Lefebvre,Boston Charms,F,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Horace Hartman,Boston Charms,F,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Xavier Edwards II,Brooklyn Ballers,G,9,31,31,19.1,20.2,8.8,15.3,57.3,1.6,4.0,41.1,1.0,1.1,91.2,5.6,0.6,4.3,1.2,1.5,0.5,1.3,-3.3,2,0,9,48.3,63.9,62.6
Jakorian Pittman,Brooklyn Ballers,GF,8,27,27,14.4,16.4,7.0,10.5,66.2,1.8,3.0,60.5,0.7,0.7,100,3.9,0.8,1.3,0.5,0.7,0.4,0.8,-2.3,0,0,2,49.2,75.9,74.8
Jaxon Moreau,Brooklyn Ballers,GF,R,31,0,9.2,3.2,1.4,4.2,33.8,0.3,0.9,33.3,0.1,0.3,20.0,1.1,0.2,0.0,0.6,0.3,0.4,0.4,-4.5,0,0,0,6.9,36.8,37.3
Vincent Townsend,Brooklyn Ballers,F,1,29,0,3.7,2.0,0.9,2.0,43.1,0.1,0.3,20.0,0.2,0.3,77.8,0.8,0.4,0.3,0.1,0.0,0.2,0.1,-1.5,0,0,0,18.1,47.6,44.8
Bryan Carter,Brooklyn Ballers,C,R,31,4,10.3,5.2,2.5,4.8,51.7,0.0,0.2,0.0,0.3,0.6,40.0,3.7,1.0,1.7,0.3,0.2,0.3,0.2,-4.4,0,0,0,26.5,51.3,51.7
Leonard Davenport,Brooklyn Ballers,G,12,31,31,15.1,9.0,3.7,8.4,44.6,0.7,2.0,34.4,0.8,1.0,86.7,2.3,0.4,3.0,0.5,0.6,0.5,1.3,-5.8,0,0,0,21.9,51.1,48.7
Frank Carey,Brooklyn Ballers,PG,1,31,0,4.0,0.7,0.3,0.8,36.0,0.1,0.2,33.3,0.1,0.2,60.0,0.2,0.0,0.3,0.1,0.0,0.2,0.1,-2.5,0,0,0,4.9,42.3,40.0
Romain Parker Jr.,Brooklyn Ballers,F,14,13,0,10.8,8.7,3.8,7.8,49.0,0.8,2.5,34.4,0.2,0.2,66.7,2.6,0.4,0.0,0.2,0.9,0.1,0.3,-2.4,0,0,0,27.7,54.7,54.4
Jared Thomas,Brooklyn Ballers,F,8,31,19,9.8,5.4,2.4,5.7,42.4,0.3,1.1,24.2,0.3,0.5,64.3,2.8,0.9,2.6,0.4,0.6,0.3,0.4,-2.7,0,0,1,28.7,45.6,44.6
Chad Gibbs,Brooklyn Ballers,PF,3,31,6,10.1,5.5,2.6,4.8,53.7,0.1,0.5,11.8,0.2,0.5,50.0,3.5,0.5,1.5,0.3,1.1,0.4,0.4,-3.7,0,0,0,28.7,54.5,54.4
Julius Newton,Brooklyn Ballers,C,10,27,27,12.6,8.0,3.8,6.5,58.3,0.2,0.6,33.3,0.2,0.3,66.7,4.7,1.1,3.2,0.7,0.8,0.3,0.4,-4.0,1,0,0,38.4,60.1,59.7
Jeffrey Carr,Brooklyn Ballers,F,17,31,11,10.4,4.7,2.0,5.6,36.4,0.3,1.6,20.0,0.4,0.6,61.1,2.0,0.5,1.5,0.3,0.2,0.1,0.5,-5.7,0,0,0,15.0,40.6,39.3
Christopher Morgan,Brooklyn Ballers,C,17,13,0,4.0,0.9,0.5,0.9,50.0,0.0,0.2,0.0,0.0,0.0,-,1.5,0.1,0.9,0.2,0.0,0.1,0.0,0.5,0,0,0,22.5,50.0,50.0
Ronnie Gregory,Brooklyn Ballers,GF,3,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Hugh Allen,Brooklyn Ballers,FC,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Darnell Knight,Charlotte Stingers,PG,7,31,31,11.8,9.1,4.0,7.2,55.8,0.5,1.9,26.7,0.5,0.7,73.9,1.6,0.3,7.4,1.1,0.3,0.5,0.7,7.3,1,0,1,49.1,60.4,59.4
Jared Stephens,Charlotte Stingers,GF,10,31,31,15.2,15.3,6.5,9.7,66.8,1.5,3.0,50.0,0.8,0.8,100,3.3,0.5,1.0,0.5,0.5,0.4,1.1,10.3,0,0,9,41.1,76.0,74.6
Tyus Washington,Charlotte Stingers,SF,8,27,20,12.2,11.6,4.9,8.3,58.5,1.4,2.2,63.3,0.4,0.5,92.3,2.7,0.3,2.4,0.8,0.6,0.3,0.9,4.3,0,0,3,42.6,67.9,67.0
Joe Maxwell,Charlotte Stingers,FC,10,31,31,14.1,10.5,4.8,8.0,59.7,0.5,1.5,29.2,0.5,0.6,77.8,5.0,0.9,2.3,1.2,1.0,0.5,0.5,7.6,0,0,4,40.0,63.3,62.5
Brandon Cooper,Charlotte Stingers,C,9,31,31,14.1,12.0,5.8,6.9,84.6,0.1,0.4,16.7,0.3,0.4,66.7,6.0,0.7,1.4,0.3,1.7,0.5,0.6,7.6,1,0,7,47.6,84.8,85.0
Patrick Love,Charlotte Stingers,GF,1,31,0,8.4,4.5,1.9,4.4,43.4,0.6,1.6,38.8,0.1,0.3,44.4,1.0,0.2,1.5,0.2,0.2,0.4,0.2,6.1,0,0,0,20.5,50.4,50.4
Randall Armstrong,Charlotte Stingers,FC,4,31,0,9.6,5.3,2.6,4.5,58.0,0.0,0.3,0.0,0.2,0.3,55.6,5.0,1.2,3.0,0.5,0.8,0.3,0.2,5.9,0,0,0,41.6,58.1,58.0
Nicholas Ward,Charlotte Stingers,FC,10,31,0,9.2,7.1,3.3,5.6,59.5,0.1,0.5,18.8,0.4,0.6,66.7,3.6,0.5,0.6,0.5,0.8,0.3,0.4,5.0,0,0,0,35.8,61.1,60.4
Stanley Lowe,Charlotte Stingers,PG,10,31,0,12.3,8.9,3.8,7.0,54.6,0.9,2.1,41.5,0.4,0.4,92.3,2.2,0.2,2.8,0.9,0.9,0.3,0.5,6.7,0,0,2,36.3,62.0,60.9
Quinley Dickerson,Charlotte Stingers,GF,8,31,11,12.4,9.5,4.1,7.4,55.0,0.9,2.1,43.9,0.4,0.4,100,2.4,0.3,0.3,0.7,0.9,0.3,0.5,6.8,0,0,0,30.4,62.5,61.4
Randall Day,Charlotte Stingers,FC,R,14,0,1.7,0.9,0.4,0.6,62.5,0.0,0.1,0.0,0.1,0.1,100,0.9,0.1,0.4,0.0,0.3,0.1,0.1,3.1,0,0,0,36.3,67.6,62.5
Ron Reynolds,Charlotte Stingers,GF,2,12,0,2.6,0.8,0.4,0.9,45.5,0.0,0.2,0.0,0.0,0.0,-,0.5,0.1,0.0,0.2,0.2,0.0,0.1,3.3,0,0,0,14.3,45.5,45.5
Justin Massey,Charlotte Stingers,PF,R,9,0,3.0,0.4,0.2,0.4,50.0,0.0,0.1,0.0,0.0,0.1,0.0,1.1,0.4,0.2,0.2,0.6,0.0,0.0,1.3,0,0,0,25.9,45.0,50.0
Coen Beshay,Charlotte Stingers,SF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Jahkai Tannis,Charlotte Stingers,FC,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Bill Parker,Chicago Blues,G,1,29,0,10.4,6.9,3.0,6.2,48.9,0.7,1.7,43.8,0.1,0.2,80.0,1.2,0.6,3.6,0.4,0.3,0.4,0.7,-3.9,0,0,0,31.1,55.2,54.7
Brandon Wilcox,Chicago Blues,SG,R,10,0,7.5,4.1,1.5,3.5,42.9,0.5,1.7,29.4,0.6,0.6,100,1.4,0.4,0.5,0.6,0.3,0.3,0.5,-3.6,0,0,0,21.9,54.5,50.0
Leo Perkins,Chicago Blues,F,4,31,25,13.5,8.9,3.8,8.3,46.5,0.7,2.2,31.3,0.5,0.7,73.9,4.5,0.5,2.5,0.8,1.1,0.4,0.7,-8.7,0,0,1,31.6,51.9,50.6
Samuel James,Chicago Blues,F,14,31,31,13.7,9.2,3.9,7.8,49.6,0.8,2.4,34.7,0.6,0.6,100,3.2,0.8,0.5,0.3,0.4,0.4,0.8,-6.4,0,0,0,22.9,56.9,55.0
Steve Fox,Chicago Blues,C,2,15,0,1.8,0.4,0.2,0.3,75.0,0.0,0.0,-,0.0,0.0,-,0.5,0.1,0.1,0.1,0.0,0.0,0.0,-1.7,0,0,0,16.5,75.0,75.0
Mathew Adams,Chicago Blues,FC,9,31,31,13.9,12.8,5.9,9.7,61.3,0.5,2.0,27.0,0.4,0.5,73.3,4.5,1.2,0.9,0.5,0.6,0.5,0.7,-5.4,0,0,3,38.9,64.6,64.2
Nick Obrien,Chicago Blues,PF,8,31,6,11.1,5.2,2.4,6.3,37.9,0.2,0.9,17.2,0.3,0.4,72.7,5.5,1.0,1.2,0.5,1.0,0.3,0.2,-1.0,0,0,0,24.3,40.3,39.2
Emmius One,Chicago Blues,G,13,31,31,12.0,7.5,3.0,6.1,48.4,1.1,2.5,41.8,0.5,0.5,100,1.9,0.3,3.9,1.0,0.2,0.4,0.7,-5.1,0,0,1,33.0,59.0,57.1
Michael Morrow,Chicago Blues,G,10,31,31,11.9,7.5,3.2,6.8,46.9,0.7,1.6,42.9,0.5,0.5,87.5,2.1,0.6,4.8,0.5,0.4,0.5,0.5,-4.7,0,0,1,33.8,53.4,51.9
James Ridge,Chicago Blues,F,13,29,0,10.2,5.4,2.3,5.9,40.0,0.6,1.8,30.8,0.2,0.2,83.3,3.3,0.6,1.0,0.4,0.6,0.3,0.2,-2.5,0,0,0,22.1,45.5,44.7
Bobby Brown,Chicago Blues,C,13,31,0,9.2,6.3,3.0,5.0,60.6,0.1,0.8,12.5,0.1,0.3,33.3,2.8,0.5,0.0,0.0,0.4,0.2,0.5,-3.1,0,0,1,24.8,61.0,61.6
Eric Hardy,Chicago Blues,G,7,31,0,11.7,9.0,3.9,6.9,56.3,0.8,1.7,46.2,0.5,0.7,60.9,1.6,0.3,1.1,0.4,0.3,0.5,0.5,-4.1,0,0,2,28.9,62.3,62.0
Charles Mills,Chicago Blues,GF,1,2,0,5.8,3.0,1.0,2.5,40.0,1.0,1.0,100,0.0,0.0,-,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,17.3,60.0,60.0
Jared Brooks,Chicago Blues,SG,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Eddie Ford,Cleveland Gladiators,G,10,31,31,14.8,9.7,4.2,7.8,53.9,0.9,2.2,40.3,0.5,0.6,78.9,3.0,0.6,7.3,1.4,0.3,0.4,0.8,-0.9,1,0,1,42.6,60.6,59.5
Zay Kyten,Cleveland Gladiators,G,13,31,6,11.7,8.5,3.5,7.4,47.2,1.2,2.3,53.5,0.3,0.4,90.9,2.6,0.8,7.9,0.7,0.5,0.4,0.7,2.3,2,0,2,48.5,56.4,55.5
Kobie Hunt,Cleveland Gladiators,GF,9,31,31,15.7,22.0,9.5,12.2,77.7,2.5,3.4,72.6,0.6,0.6,100,3.7,0.8,1.7,0.7,1.0,0.6,0.7,2.8,0,0,12,65.4,88.5,87.9
Jackie Crawford,Cleveland Gladiators,PF,2,31,31,10.8,4.4,2.1,4.4,47.8,0.1,0.4,18.2,0.2,0.4,41.7,2.6,0.4,0.1,0.3,0.7,0.3,0.3,0.6,0,0,0,15.5,48.5,48.5
Jeremiah Fitzgerald,Cleveland Gladiators,C,10,31,31,14.4,10.1,4.7,8.3,56.6,0.4,1.0,37.5,0.3,0.6,52.6,4.6,0.9,3.1,0.4,1.1,0.3,0.9,-0.3,0,0,0,34.5,58.9,58.9
Dustin Kelly,Cleveland Gladiators,GF,9,31,25,15.3,14.2,6.1,10.1,60.4,1.3,2.9,45.6,0.6,0.6,100,3.5,0.7,3.6,0.6,0.6,0.6,0.9,2.0,0,0,4,43.1,68.2,66.9
Dale Whitaker,Cleveland Gladiators,C,4,31,0,9.4,4.7,2.2,4.0,55.2,0.1,0.4,15.4,0.2,0.3,77.8,3.9,0.6,1.0,0.3,0.7,0.3,0.2,2.9,0,0,0,28.8,57.0,56.0
Rlo Joe,Cleveland Gladiators,G,11,31,0,3.4,3.7,1.5,2.4,65.8,0.4,0.6,72.2,0.2,0.2,100,0.7,0.2,0.2,0.1,0.1,0.1,0.2,0.8,0,0,0,44.6,75.8,74.7
Tyrone Yates,Cleveland Gladiators,GF,3,25,0,10.9,7.2,3.1,6.2,50.0,0.7,2.0,34.7,0.3,0.3,100,2.3,0.1,0.2,0.4,0.5,0.4,0.3,2.6,0,0,0,23.8,56.6,55.4
Damon Parrish,Cleveland Gladiators,FC,4,31,0,13.4,6.5,3.1,6.5,48.0,0.1,0.5,12.5,0.1,0.3,50.0,3.7,0.6,1.7,0.3,0.9,0.4,0.5,1.8,0,0,0,21.6,48.7,48.5
Zachary Ferguson,Cleveland Gladiators,SF,R,21,0,3.2,1.5,0.7,1.9,37.5,0.0,0.4,12.5,0.0,0.1,50.0,0.4,0.0,0.1,0.2,0.0,0.0,0.0,-1.1,0,0,0,12.9,39.1,38.8
Alan Cunningham,Cleveland Gladiators,G,2,9,0,1.9,0.4,0.2,1.0,22.2,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.1,0.1,0.0,0.4,-0.7,0,0,0,-13.1,22.2,22.2
Jim Anderson,Cleveland Gladiators,C,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Leon Gray,Cleveland Gladiators,SF,1,6,0,1.8,1.2,0.5,0.7,75.0,0.2,0.2,100,0.0,0.0,-,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-2.0,0,0,0,28.3,87.5,87.5
Spencer Roberson,Cleveland Gladiators,SF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Chris Goulet,Dallas Knights,PG,8,31,28,13.1,10.6,4.7,8.8,53.1,0.6,1.9,30.5,0.6,0.6,100,2.5,0.6,4.4,1.1,0.4,0.4,0.9,-1.3,0,0,3,40.1,58.2,56.4
Kevin Tyler,Dallas Knights,G,7,31,31,15.2,11.6,5.0,9.2,54.9,0.9,2.8,33.0,0.6,0.7,86.4,3.5,0.6,4.1,1.4,1.0,0.7,1.1,-0.9,0,0,3,39.4,61.3,60.0
Ted Steele,Dallas Knights,GF,4,31,19,13.1,12.5,5.3,9.2,57.7,1.2,2.7,45.8,0.7,0.7,100,2.9,0.6,0.4,1.0,0.8,0.3,0.6,-1.5,0,0,3,39.8,66.1,64.4
Zaire Jackson,Dallas Knights,F,9,31,31,16.1,16.8,7.6,13.8,55.2,0.9,3.0,29.3,0.7,0.7,91.3,5.0,1.2,2.8,1.1,1.0,0.6,0.8,-3.3,1,0,7,45.4,59.4,58.4
Rick Sullivan,Dallas Knights,FC,8,27,27,11.3,6.2,2.9,5.6,51.3,0.3,0.7,40.0,0.1,0.4,36.4,4.7,0.8,3.1,0.5,0.9,0.2,0.3,-1.7,0,0,0,35.3,53.6,53.9
Timothy Hunt,Dallas Knights,PF,10,29,15,12.0,5.7,2.7,5.8,46.2,0.2,0.8,20.8,0.1,0.2,57.1,4.9,1.2,3.8,0.7,0.8,0.3,0.6,-0.3,0,0,0,32.6,47.9,47.6
Christopher Lewis,Dallas Knights,FC,3,31,4,12.4,8.1,3.8,7.2,53.2,0.3,0.5,50.0,0.2,0.6,33.3,4.4,0.9,1.6,0.2,1.0,0.3,0.4,-1.6,0,0,0,30.2,54.4,55.0
Norman Marks,Dallas Knights,GF,2,31,0,13.0,11.6,4.7,8.9,52.9,1.5,3.0,50.0,0.7,0.7,100,2.5,0.2,0.5,0.6,0.5,0.5,0.8,-0.2,0,0,0,31.6,63.1,61.4
Damien Arnold,Dallas Knights,FC,R,24,0,3.6,2.3,1.1,2.2,49.1,0.0,0.1,50.0,0.1,0.1,66.7,0.8,0.1,0.0,0.0,0.2,0.2,0.1,1.6,0,0,0,19.4,50.6,50.0
Jackie Roy,Dallas Knights,PF,16,31,0,5.7,3.7,1.8,3.3,54.9,0.1,0.3,22.2,0.0,0.1,0.0,1.7,0.4,0.9,0.1,0.3,0.2,0.2,-1.3,0,0,0,29.3,54.9,55.9
Brandon Lyons,Dallas Knights,GF,1,31,0,4.7,1.6,0.6,2.0,32.3,0.2,0.7,30.4,0.1,0.1,100,1.5,0.2,0.7,0.1,0.1,0.1,0.1,-1.3,0,0,0,15.5,39.5,37.9
Corey Horn,Dallas Knights,PG,17,28,0,2.7,1.2,0.5,1.5,34.1,0.1,0.4,20.0,0.1,0.1,100,0.5,0.0,0.8,0.2,0.1,0.1,0.3,-1.1,0,0,0,16.4,39.0,36.6
Michel Girard,Dallas Knights,G,1,3,0,2.6,1.3,0.3,1.0,33.3,0.3,1.0,33.3,0.3,0.3,100,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0,0,0,19.9,58.1,50.0
Charles Wyatt,Dallas Knights,GF,2,3,0,2.1,0.7,0.3,1.7,20.0,0.0,1.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-11.5,20.0,20.0
Philippe Bernard,Dallas Knights,PF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Terrance Ward,Denver Miners,PG,5,31,31,11.8,7.5,3.3,7.2,45.3,0.6,2.1,30.8,0.3,0.4,83.3,3.2,0.9,6.8,0.5,0.2,0.5,0.7,-3.0,0,0,2,39.5,50.8,49.8
Kyle Marshall,Denver Miners,G,9,31,31,12.1,13.9,6.0,9.2,64.9,1.4,2.5,54.4,0.5,0.5,100,1.7,0.5,1.7,0.7,0.1,0.4,0.8,-2.2,0,0,1,47.3,73.5,72.5
Fredrick Ryan,Denver Miners,GF,8,26,24,19.3,11.0,4.6,9.5,48.6,0.9,3.0,29.9,0.9,1.0,88.9,4.6,0.7,2.8,1.3,1.5,0.3,0.8,-2.9,0,0,3,28.5,55.4,53.2
Felix Welch,Denver Miners,PF,8,31,31,12.9,7.2,3.3,7.0,47.7,0.2,0.8,19.2,0.4,0.6,57.9,5.7,1.6,3.1,0.5,0.9,0.5,0.6,-2.9,0,0,0,32.2,49.5,48.8
Claude Robert,Denver Miners,FC,7,31,31,14.0,10.3,5.0,8.8,56.6,0.2,0.7,22.7,0.2,0.6,27.8,4.6,1.4,1.5,0.3,0.7,0.3,0.5,-2.1,3,0,2,32.3,56.8,57.5
Warren Cunningham,Denver Miners,G,7,31,0,13.2,13.1,5.5,9.5,58.1,1.5,3.3,44.6,0.5,0.5,100,1.6,0.4,1.3,0.7,0.3,0.5,1.1,-2.3,0,0,1,36.5,66.8,65.7
Tashaun Phillips,Denver Miners,GF,8,31,7,16.6,12.2,5.2,11.0,47.5,0.9,3.5,26.4,0.8,0.8,100,3.2,0.3,0.5,1.0,1.0,0.5,0.8,-2.4,0,0,1,25.3,53.6,51.8
Louis Manning,Denver Miners,FC,3,31,0,14.2,6.3,3.0,6.4,47.2,0.1,0.7,13.0,0.2,0.6,36.8,5.7,1.2,3.7,0.9,0.8,0.5,0.4,-2.2,1,0,0,30.0,47.7,48.0
Mike Bowman,Denver Miners,FC,R,31,0,6.9,2.3,1.1,2.3,47.2,0.0,0.2,20.0,0.1,0.2,33.3,2.4,0.5,0.6,0.3,0.5,0.3,0.2,-0.6,0,0,0,20.6,47.6,47.9
Marvin Blake,Denver Miners,PG,17,12,0,1.3,0.5,0.3,0.8,33.3,0.0,0.3,0.0,0.0,0.0,-,0.7,0.1,0.3,0.0,0.1,0.1,0.0,-0.7,0,0,0,18.2,33.3,33.3
Randy Obrien,Denver Miners,C,1,11,0,1.3,0.4,0.2,1.0,18.2,0.0,0.0,-,0.0,0.0,-,0.2,0.2,0.2,0.0,0.0,0.0,0.0,-0.9,0,0,0,-2.3,18.2,18.2
