Player Name,Team,Position,Year,GP,GS,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,OREB,AST,STL,BLK,PF,TO,+/-,DD,TD,POTG,PER,TS%,EFG%
Marcus Damphousse,Boston Charms,SG,12,31,31,13.9,20.0,8.2,11.9,69.1,2.5,3.4,73.1,1.1,1.1,100,3.8,0.6,2.5,0.9,0.8,0.4,1.1,2.6,0,0,11,65.7,80.8,79.4
Patrick Love,Boston Charms,GF,13,31,24,12.3,11.2,4.6,8.1,57.0,1.1,2.4,47.9,0.9,0.9,100,2.5,0.4,2.8,0.6,0.5,0.5,0.6,1.6,0,0,1,42.0,66.2,63.9
Mike McKinney,Boston Charms,F,6,31,23,15.0,9.8,4.4,8.4,52.3,0.5,1.5,37.0,0.5,0.5,100,4.5,0.6,2.8,1.3,0.8,0.5,0.5,4.3,0,0,2,34.3,57.0,55.6
Jontae Wilcox,Boston Charms,C,3,31,25,11.2,6.6,3.1,6.2,50.8,0.1,0.7,9.5,0.3,0.5,66.7,4.7,0.9,2.0,0.5,0.7,0.3,0.3,1.4,0,0,0,32.2,52.1,51.3
Alijah Carter,Boston Charms,SG,12,31,0,9.4,11.3,4.6,8.3,55.6,1.0,2.0,50.8,1.0,1.0,100,2.5,0.3,0.4,0.7,0.3,0.4,0.7,2.2,0,0,1,44.1,64.4,61.7
Ronnie Lambert,Boston Charms,G,5,31,6,12.3,9.6,4.1,8.1,51.2,1.0,2.5,38.0,0.4,0.5,92.9,2.6,0.3,2.2,1.1,1.1,0.5,0.6,4.4,0,0,2,36.4,58.4,57.2
Dustin Blair,Boston Charms,FC,11,31,15,12.4,7.6,3.6,7.3,49.6,0.2,0.6,31.6,0.2,0.4,58.3,5.9,1.0,3.4,0.6,1.0,0.3,0.3,3.2,1,0,1,37.4,51.2,50.9
Dwight Roy,Boston Charms,C,13,25,6,12.4,9.1,4.3,7.9,54.8,0.1,0.6,21.4,0.3,0.7,44.4,5.2,1.2,2.6,0.1,0.8,0.6,0.5,4.6,0,0,1,35.6,55.4,55.6
Christian Valentine,Boston Charms,SG,2,12,0,1.8,1.4,0.7,1.5,44.4,0.0,0.3,0.0,0.1,0.1,100,0.4,0.0,0.2,0.0,0.0,0.1,0.2,0.7,0,0,0,16.6,46.1,44.4
Andre Booth,Boston Charms,FC,R,20,0,7.3,2.2,1.1,2.3,47.8,0.0,0.1,0.0,0.0,0.1,0.0,2.6,0.4,1.7,0.3,0.5,0.2,0.2,0.4,0,0,0,23.8,46.9,47.8
Cruize Jack,Boston Charms,F,1,24,0,8.9,4.6,2.2,4.1,53.5,0.0,0.3,0.0,0.2,0.4,55.6,0.8,0.2,0.0,0.1,0.3,0.5,0.3,2.7,0,0,0,14.6,53.9,53.5
Johnnie Parks,Boston Charms,FC,1,2,0,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,1.5,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0,0,0,20.7,0.0,0.0
Jordan Lynch,Boston Charms,GF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Isaiah Diangelo,Boston Charms,G,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Josh Graham,Brooklyn Ballers,G,3,27,0,9.7,6.6,3.0,5.8,52.2,0.4,1.4,27.0,0.2,0.4,50.0,1.0,0.2,3.7,0.5,0.1,0.2,0.6,1.9,0,0,2,33.3,55.5,55.4
Jaxon Moreau,Brooklyn Ballers,GF,12,31,31,12.1,11.4,4.6,7.7,60.5,1.4,2.3,59.2,0.8,0.8,100,3.1,0.4,0.4,1.0,0.5,0.4,0.7,-1.2,0,0,3,39.9,71.2,69.3
Anthony Wise,Brooklyn Ballers,GF,R,31,11,11.9,9.5,3.6,7.0,51.9,1.5,2.4,62.2,0.7,0.7,100,2.0,0.0,2.4,0.5,1.5,0.5,0.8,0.4,0,0,0,36.2,64.8,62.5
Allan Wilkins,Brooklyn Ballers,PF,3,18,0,2.3,1.5,0.7,1.3,54.2,0.0,0.1,0.0,0.1,0.1,50.0,0.8,0.3,0.1,0.0,0.1,0.2,0.0,0.9,0,0,0,27.4,54.3,54.2
Chad Goodwin,Brooklyn Ballers,FC,8,31,19,12.4,6.9,3.2,6.0,54.1,0.2,0.5,35.7,0.3,0.5,52.9,5.4,1.1,3.1,0.4,0.7,0.3,0.5,1.9,1,0,1,33.6,55.6,55.4
Donte Franklin,Brooklyn Ballers,GF,11,12,0,11.5,16.4,7.0,8.8,79.2,2.0,2.7,75.0,0.4,0.4,100,2.5,0.3,0.7,0.5,0.2,0.6,1.0,5.7,0,0,3,60.1,91.0,90.6
Garry Hess,Brooklyn Ballers,G,7,31,21,13.2,11.1,4.9,8.5,57.7,0.8,1.8,44.6,0.5,0.7,63.6,1.7,0.3,4.2,0.7,0.3,0.5,0.9,-1.3,1,0,2,38.7,62.8,62.5
Louis Huff,Brooklyn Ballers,FC,9,31,6,12.7,8.4,4.0,6.9,58.2,0.2,0.9,21.4,0.2,0.4,58.3,4.4,0.7,1.0,0.5,0.8,0.3,0.5,0.3,1,0,2,30.8,59.8,59.6
Tracy Bryant,Brooklyn Ballers,FC,4,32,21,13.4,10.6,5.1,8.3,61.3,0.2,1.3,17.1,0.2,0.5,41.2,4.5,1.0,0.8,0.4,0.9,0.4,0.6,5.4,1,0,1,34.7,62.2,62.6
Cody Kelly,Brooklyn Ballers,G,7,31,28,11.6,12.7,5.3,8.0,65.7,1.3,2.5,52.6,0.8,0.8,100,1.7,0.2,1.0,0.7,0.1,0.3,0.8,-0.2,0,0,4,44.0,75.7,74.0
Freddie Stewart,Brooklyn Ballers,F,7,24,0,9.8,4.5,1.9,4.3,44.1,0.3,1.0,30.4,0.5,0.5,100,2.0,0.4,0.5,0.5,0.6,0.3,0.3,0.5,0,0,0,19.6,50.8,47.5
Chase Lewis III,Brooklyn Ballers,PF,2,31,31,10.9,5.1,2.5,4.8,50.7,0.1,0.2,33.3,0.1,0.3,50.0,4.0,0.9,3.2,0.5,0.6,0.5,0.5,0.1,0,0,0,30.1,51.5,51.3
John Knight,Brooklyn Ballers,SG,1,1,0,1.9,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0.0,0.0,0.0
Lawrence Jackson,Brooklyn Ballers,C,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Brett Bradford,Brooklyn Ballers,PF,R,1,0,1.9,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0,0,0,0.0,0.0,0.0
Sean Simmons,Charlotte Stingers,PG,6,21,21,11.2,10.3,4.4,7.5,59.2,1.1,2.0,54.8,0.3,0.4,77.8,1.4,0.2,2.8,0.3,0.1,0.2,1.0,0.3,0,0,0,37.4,67.1,66.6
Terrence Howell,Charlotte Stingers,GF,1,25,0,9.0,5.4,2.4,5.0,47.6,0.6,1.5,36.8,0.1,0.1,100,1.1,0.2,1.4,0.6,0.3,0.3,0.6,0.4,0,0,1,23.4,53.7,53.2
Brad Stone,Charlotte Stingers,SF,3,1,0,1.9,4.0,2.0,2.0,100,0.0,0.0,-,0.0,0.0,-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,97.3,100.0,100.0
Ray Gross,Charlotte Stingers,FC,8,31,31,12.2,4.6,2.2,5.6,38.7,0.1,0.4,30.8,0.1,0.3,44.4,4.9,0.9,0.5,0.6,0.8,0.3,0.6,-0.8,0,0,0,16.2,40.1,39.9
Brent Hawkins,Charlotte Stingers,C,R,30,0,6.3,3.1,1.5,3.4,44.6,0.0,0.1,25.0,0.1,0.1,100,1.3,0.5,0.4,0.2,0.1,0.1,0.3,0.7,0,0,0,16.8,45.6,45.0
Phillip Barrett,Charlotte Stingers,GF,6,31,22,11.7,10.5,4.4,7.5,58.2,1.3,2.5,50.6,0.5,0.5,100,2.8,0.6,3.0,0.7,0.5,0.4,0.8,-0.2,0,0,3,43.5,68.1,66.6
Christian Pope,Charlotte Stingers,F,7,31,17,12.6,9.3,4.2,7.9,52.9,0.6,1.9,30.5,0.4,0.5,80.0,5.0,0.9,1.9,0.6,1.0,0.4,0.4,1.0,0,0,0,36.8,57.5,56.6
Michael Yates,Charlotte Stingers,F,7,31,7,14.1,11.0,5.0,9.2,54.6,0.6,1.7,35.2,0.4,0.5,70.6,5.1,1.1,1.0,0.7,0.8,0.4,0.7,-0.8,0,0,1,33.5,58.5,57.9
Franklin Moss,Charlotte Stingers,PG,9,31,10,12.0,8.4,3.4,6.7,51.0,1.0,2.4,42.5,0.5,0.7,69.6,2.3,0.5,5.2,1.1,0.4,0.6,0.5,0.5,0,0,2,42.0,59.4,58.4
Charlie Pearson,Charlotte Stingers,SF,10,18,9,12.0,13.1,5.4,8.8,61.0,1.3,2.6,51.1,1.0,1.1,94.7,2.7,0.6,0.8,0.3,0.9,0.8,0.6,-0.1,0,0,2,44.0,70.5,68.6
Philip Perry,Charlotte Stingers,GF,10,31,31,13.0,10.6,4.5,8.2,55.3,1.0,2.5,41.0,0.5,0.6,70.0,3.5,0.8,4.5,0.5,0.2,0.5,0.6,-0.7,0,0,5,41.2,62.2,61.6
Max Evans,Charlotte Stingers,F,8,31,7,10.8,5.4,2.4,5.2,45.3,0.4,1.5,24.4,0.3,0.6,50.0,4.2,0.9,3.7,0.5,0.9,0.3,0.6,1.0,1,0,2,33.3,49.2,48.8
Nelson Hayes,Charlotte Stingers,G,2,18,0,7.9,4.4,1.9,3.8,50.0,0.4,1.3,34.8,0.2,0.3,66.7,1.1,0.0,0.0,0.2,0.7,0.3,0.7,-0.8,0,0,1,16.8,56.6,55.9
Shane McCormick,Charlotte Stingers,FC,1,8,0,3.3,1.6,0.8,1.8,42.9,0.0,0.1,0.0,0.1,0.1,100,1.3,0.5,0.1,0.3,0.0,0.0,0.0,-0.3,0,0,0,24.0,45.0,42.9
Terry Perry,Charlotte Stingers,PF,R,1,0,3.1,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,9.5,0.0,0.0
Adrian Palmer,Chicago Blues,PG,5,31,31,15.2,13.5,5.6,9.9,57.2,1.3,2.6,50.6,0.9,1.1,77.1,3.1,0.6,6.9,0.7,0.5,0.5,1.3,-1.3,0,0,7,46.4,65.0,63.9
Marcus Pearson,Chicago Blues,GF,9,31,31,14.6,11.9,4.8,8.8,54.7,1.2,2.4,49.3,1.1,1.1,100,4.1,0.5,1.9,1.1,1.2,0.5,0.7,-1.5,0,0,4,38.5,64.1,61.5
Dwight Fleming,Chicago Blues,SF,10,31,21,12.1,9.4,3.8,6.9,55.6,1.1,2.0,54.1,0.7,0.9,77.8,4.1,0.5,2.6,0.4,0.4,0.4,0.6,1.1,0,0,0,37.2,64.6,63.3
Scott Turgeon,Chicago Blues,F,4,31,31,13.9,9.2,4.0,7.8,51.4,0.5,1.5,31.9,0.6,0.7,86.4,3.4,0.8,0.5,0.5,0.7,0.5,0.4,-1.1,0,0,2,26.1,56.2,54.5
Luis Chapman,Chicago Blues,C,6,31,31,15.4,9.2,4.2,8.1,52.0,0.3,0.9,33.3,0.5,0.7,71.4,4.2,1.4,1.5,0.5,0.8,0.2,0.4,-1.5,0,0,1,27.4,54.8,53.8
Byron Parker,Chicago Blues,G,13,31,10,11.1,11.9,5.0,7.2,69.8,1.5,2.2,68.7,0.4,0.4,100,2.6,0.5,3.7,0.9,0.2,0.4,1.0,0.1,0,0,2,56.0,81.0,80.2
Felix Barron,Chicago Blues,G,10,31,0,10.6,8.7,3.5,6.4,54.8,1.3,2.1,59.1,0.5,0.6,80.0,2.4,0.5,4.5,0.8,0.3,0.3,0.4,1.2,0,0,0,47.9,65.8,64.7
Spencer Sanders,Chicago Blues,SG,2,15,0,2.7,2.7,1.2,1.9,62.1,0.2,0.5,37.5,0.1,0.1,100,0.7,0.1,0.1,0.1,0.1,0.2,0.1,-0.7,0,0,0,37.6,68.6,67.2
Stephen Bryan,Chicago Blues,FC,4,31,0,10.2,6.2,2.9,5.5,52.3,0.2,0.7,27.3,0.2,0.4,58.3,3.2,0.6,0.3,0.3,0.5,0.4,0.3,0.9,0,0,0,24.6,54.4,54.1
Mathew Adams,Chicago Blues,FC,21,31,0,7.2,3.8,1.8,3.6,50.5,0.1,0.6,15.8,0.1,0.2,57.1,1.4,0.3,0.3,0.2,0.1,0.1,0.4,1.4,0,0,0,16.6,52.2,51.8
Glen Keller,Chicago Blues,F,1,24,0,9.5,4.5,2.0,4.8,41.4,0.3,1.0,28.0,0.2,0.4,40.0,1.7,0.5,0.4,0.2,0.4,0.3,0.3,0.2,0,0,0,14.3,44.4,44.4
Jakai Bindi,Chicago Blues,C,R,29,0,1.5,0.3,0.2,0.3,50.0,0.0,0.0,0.0,0.0,0.0,-,0.4,0.1,0.2,0.0,0.1,0.1,0.1,-0.1,0,0,0,13.5,50.0,50.0
Rodney Prince,Chicago Blues,G,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Derrick McBride,Chicago Blues,FC,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Kenny Ballard,Chicago Blues,SG,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Theodore Houston,Cleveland Gladiators,G,7,29,29,16.1,16.3,7.0,12.8,55.0,1.7,3.4,48.0,0.6,0.7,76.2,3.1,0.3,3.6,1.0,0.1,0.8,0.8,-5.5,0,0,5,41.6,62.1,61.5
Marcus Hall,Cleveland Gladiators,GF,10,28,11,14.2,12.2,5.0,9.9,50.7,1.4,2.9,48.8,0.8,0.8,100,2.8,0.5,0.8,1.3,0.8,0.3,0.9,-1.7,0,0,0,33.5,59.9,58.0
Jeffery Tucker,Cleveland Gladiators,GF,8,31,23,14.3,12.6,5.0,9.8,51.1,1.5,3.6,41.4,1.0,1.1,97.0,4.1,0.5,0.3,1.2,0.8,0.5,0.6,-5.3,0,0,1,35.6,61.0,58.7
Nelson Hudson,Cleveland Gladiators,F,4,27,6,12.0,10.6,5.0,9.2,53.8,0.3,1.4,23.1,0.3,0.4,90.0,3.8,1.5,2.7,0.3,0.5,0.5,0.5,-3.6,0,0,0,40.0,56.4,55.6
Cody Delvecchio,Cleveland Gladiators,FC,11,31,31,14.5,11.7,5.6,9.7,58.3,0.1,0.8,16.0,0.3,0.6,45.0,6.5,1.5,2.1,0.3,1.3,0.7,0.6,-3.6,3,0,3,39.2,58.8,59.0
Spencer McGuire,Cleveland Gladiators,F,6,31,12,13.1,7.7,3.5,7.2,48.7,0.4,1.2,29.7,0.3,0.8,36.0,4.8,1.0,4.2,0.5,0.7,0.3,0.5,-3.7,0,0,0,33.2,50.6,51.1
Jackie Crawford,Cleveland Gladiators,PF,14,25,0,7.0,4.4,2.1,4.1,52.0,0.0,0.4,9.1,0.1,0.2,60.0,2.4,0.6,0.5,0.2,0.5,0.2,0.2,-1.7,0,0,0,27.8,52.8,52.5
Jordan Corley,Cleveland Gladiators,SF,1,20,0,3.9,2.2,0.9,2.2,41.9,0.1,0.6,9.1,0.3,0.5,60.0,0.8,0.0,0.3,0.1,0.3,0.0,0.1,-3.8,0,0,0,19.2,45.4,43.0
Kevin Carmont,Cleveland Gladiators,GF,R,31,0,7.0,5.1,2.2,4.4,51.1,0.4,0.9,46.4,0.3,0.4,72.7,1.1,0.5,0.3,0.3,0.2,0.5,0.4,-3.8,0,0,0,24.7,56.9,55.9
Shaun Price,Cleveland Gladiators,C,R,21,14,10.2,3.4,1.6,3.5,45.2,0.1,0.4,22.2,0.2,0.3,66.7,3.4,0.9,2.8,0.4,0.5,0.4,0.2,-1.9,0,0,0,25.4,47.6,46.6
Damon Parrish,Cleveland Gladiators,FC,16,24,0,4.1,2.0,1.0,2.5,40.0,0.0,0.2,0.0,0.0,0.1,33.3,1.3,0.3,0.8,0.0,0.1,0.0,0.2,-3.2,0,0,0,19.2,40.0,40.0
Frank Green,Cleveland Gladiators,F,2,2,0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,0,0,0,-26.6,0.0,0.0
Marcus Farrell,Cleveland Gladiators,GF,1,1,0,7.6,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,-,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-15.0,0,0,0,-3.5,50.0,50.0
Frederick Hicks,Cleveland Gladiators,PF,2,10,0,2.7,2.0,1.0,1.4,71.4,0.0,0.1,0.0,0.0,0.2,0.0,1.2,0.3,0.4,0.3,0.3,0.1,0.1,-0.9,0,0,0,46.3,67.2,71.4
Corey May,Cleveland Gladiators,PG,5,29,29,14.5,12.3,5.1,9.6,53.0,1.2,2.9,42.4,0.9,0.9,100,2.8,0.3,5.3,1.2,0.7,0.5,1.1,-4.8,0,0,3,42.9,61.6,59.5
Niko Metrovic,Dallas Knights,PG,21,31,31,12.9,16.0,6.5,10.3,62.9,2.3,3.5,66.4,0.8,0.8,100,1.4,0.2,8.5,1.4,0.1,0.4,0.9,2.6,10,0,6,70.3,75.4,74.1
Brandon Lyons,Dallas Knights,GF,13,31,31,12.6,8.9,3.6,7.2,50.9,1.0,1.9,50.0,0.7,0.7,100,3.9,0.9,2.7,0.5,0.6,0.3,0.6,3.3,0,0,1,35.1,59.9,57.7
Norman Marks,Dallas Knights,GF,14,31,31,14.0,15.0,6.1,9.6,63.5,1.8,3.0,60.9,1.0,1.0,100,3.6,0.7,0.9,0.6,0.9,0.4,0.8,2.3,0,0,4,46.4,74.6,72.9
Zaire Jackson,Dallas Knights,F,21,31,31,13.9,13.0,5.9,9.9,59.1,0.5,1.7,27.8,0.8,0.8,100,5.4,1.4,1.8,0.8,0.9,0.5,0.7,3.5,0,0,3,44.4,63.3,61.5
Jakobi Reed,Dallas Knights,C,1,31,28,12.6,7.8,3.7,7.0,52.8,0.2,1.0,16.7,0.3,0.5,53.3,5.4,1.3,0.5,0.3,0.9,0.4,0.5,0.7,0,0,0,28.0,54.1,53.9
Troy Buchanan,Dallas Knights,FC,8,31,3,12.8,9.5,4.2,9.2,46.1,0.5,1.7,30.8,0.6,0.6,100,4.7,1.0,0.5,0.5,0.9,0.7,0.5,0.5,0,0,2,28.2,50.7,48.9
Theodore Dean,Dallas Knights,PG,3,31,0,10.5,8.2,3.4,6.5,52.5,0.9,1.7,50.0,0.5,0.5,93.8,2.0,0.5,2.9,0.4,0.2,0.2,0.6,0.8,0,0,0,35.3,60.8,59.2
Ted Steele,Dallas Knights,GF,16,31,0,10.6,8.8,3.6,6.8,53.1,0.8,2.0,41.9,0.7,0.7,100,1.9,0.3,0.4,0.3,0.5,0.5,0.7,0.5,0,0,0,28.2,61.6,59.2
Philip Weiss,Dallas Knights,SF,3,30,0,10.3,8.9,3.5,6.6,53.3,0.8,1.9,40.4,1.1,1.1,100,3.0,0.2,1.2,0.4,0.6,0.1,0.5,0.2,0,0,0,36.7,62.8,59.0
Johnnie Buchanan,Dallas Knights,FC,4,31,0,9.1,4.4,2.1,4.3,49.6,0.1,0.4,16.7,0.1,0.4,27.3,4.0,0.9,0.2,0.4,1.1,0.4,0.3,2.1,0,0,1,25.2,49.7,50.4
Sean Morrow,Dallas Knights,PG,2,14,0,1.7,0.9,0.4,0.9,41.7,0.0,0.1,0.0,0.1,0.1,100,0.3,0.1,1.1,0.3,0.0,0.1,0.0,-0.6,0,0,0,45.4,46.6,41.7
Peter Johnston,Dallas Knights,GF,R,15,0,1.8,1.4,0.5,1.0,53.3,0.2,0.3,60.0,0.1,0.1,100,0.3,0.1,0.0,0.0,0.0,0.1,0.1,-0.7,0,0,0,25.9,66.1,63.3
Todd Wade,Dallas Knights,C,2,1,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0,0,0,-19.4,0.0,0.0
Luke Blair,Dallas Knights,G,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Tyler Anthony,Dallas Knights,PG,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Terrance Ward,Denver Miners,PG,17,31,31,15.1,11.5,5.0,9.3,53.8,0.9,2.1,44.6,0.6,0.9,65.5,2.6,0.5,8.3,0.9,0.2,0.7,1.2,-5.2,8,0,1,43.4,59.5,58.9
Jeremiah Anthony,Denver Miners,G,R,31,10,12.0,9.1,3.9,8.2,47.2,1.0,2.6,38.8,0.3,0.7,47.6,2.0,1.0,6.3,0.7,0.2,0.4,1.0,-3.9,1,0,1,40.1,53.4,53.3
Jackson Wilson,Denver Miners,GF,7,31,31,13.4,12.9,5.4,9.5,57.1,1.1,2.7,41.2,0.9,0.9,100,3.1,0.5,0.5,1.3,1.0,0.4,0.6,-4.3,0,0,0,41.1,65.2,63.1
Glenn Harrison,Denver Miners,F,7,31,31,14.5,12.5,5.5,11.3,49.0,0.6,2.0,28.6,0.9,0.9,96.4,4.2,1.2,1.9,0.9,1.1,0.3,0.7,-5.0,1,0,2,36.1,53.6,51.6
Will Cannon IV,Denver Miners,FC,2,31,31,12.2,5.7,2.7,5.4,50.0,0.1,0.4,27.3,0.2,0.4,58.3,5.3,1.1,3.0,1.0,1.0,0.5,0.5,-4.2,1,0,0,33.1,51.4,50.9
Lance Burgess,Denver Miners,SF,5,31,19,12.6,12.0,5.0,9.4,53.6,1.1,2.7,38.8,0.9,1.2,73.0,3.5,0.6,1.2,0.7,0.5,0.3,0.8,-1.5,0,0,3,37.1,60.5,59.3
Mike Bowman,Denver Miners,FC,12,31,2,11.5,7.9,3.8,7.1,54.1,0.0,0.5,7.1,0.2,0.3,60.0,5.3,1.2,2.0,0.4,1.4,0.3,0.6,-1.5,0,0,0,36.7,54.6,54.3
Zachary Burton,Denver Miners,GF,3,31,0,11.6,10.7,4.5,8.5,53.2,1.2,2.5,46.8,0.5,0.8,66.7,2.1,0.3,0.9,0.3,0.2,0.3,0.5,-3.5,0,0,1,32.0,60.7,60.1
Jordan Manning,Denver Miners,FC,15,28,0,9.2,4.8,2.3,4.0,58.0,0.0,0.3,12.5,0.1,0.3,37.5,3.5,0.8,2.4,0.5,0.8,0.1,0.3,-2.2,0,0,0,35.9,58.0,58.5
Leo Robinson,Denver Miners,F,15,21,0,10.1,7.1,3.4,6.7,50.7,0.2,1.2,16.0,0.2,0.2,80.0,3.6,0.6,1.2,0.2,0.7,0.2,0.3,-1.9,0,0,1,30.7,52.7,52.1
Demarco Kemp,Denver Miners,C,1,13,0,1.7,0.7,0.3,0.5,57.1,0.1,0.2,33.3,0.0,0.0,-,0.6,0.0,0.2,0.2,0.0,0.0,0.2,0.4,0,0,0,22.8,64.3,64.3
