Player Name,Team,Position,Year,GP,GS,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,OREB,AST,STL,BLK,PF,TO,+/-,DD,TD,POTG,PER,TS%,EFG%
Alain Leroy,Cleveland Gladiators,GF,6,31,0,9.3,5.8,2.7,5.1,52.2,0.3,1.1,25.7,0.1,0.3,44.4,3.5,0.8,1.7,0.5,0.6,0.3,0.2,-3.3,0,0,0,34.7,54.9,55.0
John Dean,Cleveland Gladiators,F,7,31,0,12.8,5.3,2.4,5.9,41.2,0.3,1.3,23.1,0.2,0.5,40.0,4.8,1.0,3.4,0.5,0.8,0.2,0.6,-1.4,0,0,0,25.0,43.7,43.7
Dale Whitaker,Cleveland Gladiators,C,1,31,0,11.7,6.9,3.3,5.5,60.6,0.2,0.5,35.7,0.1,0.4,23.1,3.7,0.8,1.4,0.2,0.9,0.3,0.5,-2.1,0,0,0,29.8,60.9,62.1
Doug Hamonic,Cleveland Gladiators,SG,2,31,0,7.8,6.3,2.6,4.6,56.6,0.7,1.3,55.0,0.3,0.3,100,0.5,0.1,0.1,0.2,0.1,0.3,0.5,0.7,0,0,0,25.4,65.8,64.3
Tyrone Yates,Cleveland Gladiators,GF,R,31,0,2.8,2.2,0.9,1.5,61.7,0.2,0.4,53.8,0.1,0.2,33.3,0.5,0.0,0.0,0.2,0.1,0.1,0.2,-0.6,0,0,0,28.8,67.5,69.1
Eugene Floyd,Cleveland Gladiators,FC,15,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Kurt Pratt,Cleveland Gladiators,G,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Bobby Henry,Cleveland Gladiators,FC,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Damon Parrish,Cleveland Gladiators,FC,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Kevin Tyler,Dallas Knights,G,4,31,31,12.5,10.4,4.7,9.3,50.3,0.7,2.8,25.0,0.3,0.5,58.8,2.9,0.4,2.6,1.2,0.8,0.5,1.0,-3.0,0,0,1,35.4,54.5,54.2
Josh Morrissey,Dallas Knights,G,R,15,0,4.0,2.8,1.1,2.1,50.0,0.7,1.0,66.7,0.0,0.0,-,0.5,0.1,0.7,0.1,0.0,0.1,0.2,-0.9,0,0,0,26.9,65.6,65.6
Ted Steele,Dallas Knights,GF,1,29,0,6.3,5.1,2.1,4.2,50.8,0.6,1.3,43.2,0.2,0.2,100,0.9,0.1,0.0,0.1,0.2,0.2,0.4,-2.8,0,0,0,23.0,58.8,57.4
Timothy Hunt,Dallas Knights,PF,7,31,0,8.9,3.4,1.5,3.3,45.6,0.1,0.4,30.8,0.2,0.4,46.2,3.4,0.8,1.8,0.3,0.5,0.2,0.3,-3.1,0,0,0,24.4,47.8,47.6
Christopher Lewis,Dallas Knights,FC,R,6,0,1.6,1.0,0.5,1.2,42.9,0.0,0.3,0.0,0.0,0.0,-,1.0,0.2,0.2,0.0,0.0,0.0,0.0,-0.5,0,0,0,25.7,42.9,42.9
Rick Sullivan,Dallas Knights,FC,5,31,26,13.1,6.9,3.3,7.3,44.7,0.3,0.9,33.3,0.1,0.5,28.6,6.1,1.2,3.5,0.5,1.3,0.4,0.4,-4.5,0,0,0,32.6,46.3,46.7
Jackie Roy,Dallas Knights,PF,13,31,21,13.3,9.3,4.3,8.0,53.8,0.3,1.1,30.3,0.4,0.6,63.2,4.9,1.3,2.6,0.3,1.5,0.4,0.8,-3.1,1,0,3,35.6,56.4,55.9
Zaire Jackson,Dallas Knights,F,6,31,31,15.3,14.0,6.4,11.7,54.3,0.9,2.9,30.3,0.4,0.5,92.9,4.8,0.8,2.3,0.7,1.3,0.5,0.9,-4.5,0,0,2,39.5,58.8,58.0
Corey Horn,Dallas Knights,PG,14,31,0,10.3,5.5,2.4,5.3,44.8,0.2,1.1,18.2,0.6,0.7,85.7,2.6,0.4,3.5,0.7,0.5,0.3,0.5,-2.9,0,0,0,31.4,49.4,46.7
Chris Goulet,Dallas Knights,PG,5,31,31,11.8,9.8,4.3,8.5,49.8,0.5,1.9,25.0,0.8,1.0,86.7,2.5,0.6,3.1,0.9,0.6,0.3,0.4,-2.7,0,0,0,39.6,54.8,52.6
Dami Lee Pittman Jr.,Dallas Knights,C,11,31,13,12.2,8.4,3.3,6.9,47.9,1.1,2.1,50.0,0.7,0.7,100,3.6,0.7,3.2,0.4,0.5,0.4,0.6,-3.5,0,0,0,33.9,58.0,55.6
Jeremiah Poole,Dallas Knights,GF,10,31,2,13.9,12.3,5.5,10.0,55.3,0.5,1.8,26.3,0.7,0.7,100,3.3,0.5,0.3,0.5,0.5,0.3,0.9,-5.6,0,0,1,30.5,59.4,57.7
Lincoln Huberdeau,Dallas Knights,F,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Austin Humphrey,Dallas Knights,G,R,9,0,1.6,0.7,0.3,0.6,60.0,0.0,0.2,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-2.1,0,0,0,4.9,60.0,60.0
Tyler Jenkins,Dallas Knights,G,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Terrance Ward,Denver Miners,PG,2,31,21,11.5,6.2,2.7,6.5,42.1,0.5,1.5,32.6,0.2,0.6,38.9,2.7,0.4,6.1,0.7,0.2,0.3,0.6,-3.5,1,0,2,33.3,45.7,45.8
Kyle Marshall,Denver Miners,G,6,31,31,12.2,12.8,5.3,8.8,60.3,1.6,2.9,53.8,0.7,0.7,100,1.7,0.3,1.7,0.5,0.2,0.3,0.7,-1.8,0,0,4,42.1,70.8,69.3
Tashaun Phillips,Denver Miners,GF,5,31,19,13.8,9.7,4.1,7.6,53.2,1.1,2.6,40.2,0.5,0.5,100,2.7,0.4,0.5,0.8,1.0,0.3,0.8,-0.4,0,0,3,28.1,61.7,60.1
Felix Welch,Denver Miners,PF,5,31,8,13.7,7.2,3.4,6.5,52.2,0.1,0.6,16.7,0.3,0.6,55.6,5.0,1.5,3.0,0.4,0.9,0.3,0.6,-2.1,0,0,1,30.7,53.4,53.0
Claude Robert,Denver Miners,FC,4,31,24,12.2,9.3,4.3,7.6,57.0,0.2,0.7,26.1,0.4,0.7,59.1,4.3,1.1,1.6,0.5,0.8,0.2,0.5,-4.3,0,0,0,36.3,58.6,58.3
Bobo Bones,Denver Miners,C,13,31,26,11.3,9.6,4.0,6.7,59.9,1.1,2.1,52.3,0.5,0.6,83.3,3.9,1.0,0.3,0.4,0.6,0.2,0.5,-0.2,1,0,0,36.9,69.1,68.1
Floyd Martin,Denver Miners,C,5,27,4,12.1,7.9,3.6,6.9,52.7,0.2,0.9,24.0,0.4,0.4,91.7,3.9,0.7,1.7,0.4,1.1,0.4,0.4,-3.9,0,0,0,31.7,55.7,54.3
Fredrick Ryan,Denver Miners,GF,5,31,21,13.5,6.7,2.8,6.5,42.6,0.6,2.0,29.0,0.6,0.6,100,3.6,0.7,3.0,1.0,1.1,0.4,0.6,-3.6,0,0,0,28.3,49.5,47.0
Marvin Blake,Denver Miners,PG,14,31,1,8.3,6.4,2.8,5.8,48.0,0.6,1.9,33.3,0.2,0.2,100,1.4,0.2,1.8,0.4,0.2,0.3,0.4,-0.8,0,0,1,30.3,54.4,53.6
Warren Cunningham,Denver Miners,G,4,26,0,8.8,6.4,2.8,6.3,44.2,0.7,1.9,38.8,0.2,0.2,80.0,0.9,0.0,0.8,0.6,0.2,0.2,0.2,-4.3,0,0,1,23.8,50.5,50.0
Fawkes Bacon,Denver Miners,SF,1,26,0,5.1,2.5,1.1,2.5,43.1,0.3,0.8,31.8,0.1,0.1,100,0.7,0.2,0.1,0.1,0.1,0.1,0.4,-3.1,0,0,0,11.4,49.3,48.5
Louis Manning,Denver Miners,FC,R,16,0,2.9,0.4,0.2,0.8,25.0,0.0,0.2,0.0,0.0,0.0,-,1.1,0.5,0.6,0.3,0.4,0.1,0.0,-0.4,0,0,0,25.4,25.0,25.0
Daniel Harris,Denver Miners,PF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
