Player Name,Team,Position,Year,GP,GS,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,OREB,AST,STL,BLK,PF,TO,+/-,DD,TD,POTG,PER,TS%,EFG%
Ricky Holland,Brooklyn Ballers,C,13,31,31,12.9,8.7,4.0,7.5,53.4,0.1,0.9,14.3,0.5,0.8,62.5,4.4,1.3,2.3,0.3,1.1,0.3,0.3,-2.5,0,0,0,34.5,55.0,54.3
Louis Huff,Brooklyn Ballers,FC,3,31,13,12.7,9.3,4.3,7.6,56.2,0.3,1.0,25.8,0.5,0.9,59.3,4.6,1.3,0.9,0.1,0.9,0.1,0.7,-4.3,0,0,1,31.3,58.3,57.9
Julius Newton,Brooklyn Ballers,C,16,31,0,9.3,5.6,2.5,4.5,56.0,0.1,0.5,20.0,0.4,0.7,54.5,3.0,0.9,2.3,0.2,0.3,0.5,0.3,-4.9,0,0,0,32.6,57.4,57.1
Max Keller,Brooklyn Ballers,G,3,31,3,12.5,7.6,3.3,7.5,44.2,0.5,2.2,24.6,0.4,0.5,85.7,2.6,0.2,2.8,0.9,0.5,0.4,0.6,-6.7,0,0,3,26.6,49.1,47.9
Bryan Carter,Brooklyn Ballers,C,6,29,0,1.7,1.0,0.5,1.0,50.0,0.0,0.1,0.0,0.1,0.1,100,0.8,0.3,0.6,0.0,0.3,0.0,0.0,0.2,0,0,0,45.7,51.9,50.0
Ben Wade,Brooklyn Ballers,PG,14,31,0,11.1,6.9,2.9,5.7,51.7,0.6,1.6,40.0,0.4,0.4,84.6,1.8,0.3,1.1,0.7,0.4,0.2,0.4,-5.4,0,0,1,26.5,58.6,57.4
Garry Hess,Brooklyn Ballers,G,1,17,0,1.8,1.1,0.5,1.1,44.4,0.0,0.2,0.0,0.1,0.1,100,0.2,0.1,0.3,0.0,0.0,0.0,0.1,0.6,0,0,0,17.0,47.7,44.4
Freddie Stewart,Brooklyn Ballers,F,1,31,0,7.0,1.7,0.6,3.0,21.3,0.1,0.7,14.3,0.3,0.5,56.3,1.0,0.4,0.1,0.2,0.1,0.4,0.1,-4.7,0,0,0,1.0,25.7,22.9
Marvin Mann,Brooklyn Ballers,G,R,4,0,2.1,1.8,0.8,1.5,50.0,0.3,0.5,50.0,0.0,0.0,-,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.3,0,0,0,29.0,58.3,58.3
Darryl Briggs,Brooklyn Ballers,PF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Darnell Knight,Charlotte Stingers,PG,13,26,26,11.4,11.3,4.9,7.4,65.8,1.2,2.0,57.7,0.4,0.5,84.6,1.9,0.3,4.7,0.7,0.3,0.3,1.2,0.0,0,0,0,50.3,74.2,73.6
James Wilson,Charlotte Stingers,G,20,31,31,16.1,14.0,5.8,10.6,55.2,1.5,3.0,48.9,0.8,0.8,100,5.0,1.2,6.6,0.9,1.6,0.6,0.8,-1.6,3,0,9,51.3,63.8,62.0
Patrick Love,Charlotte Stingers,GF,7,31,12,11.6,10.5,4.5,7.6,59.1,1.1,2.0,52.4,0.5,0.5,100,2.3,0.5,1.8,0.7,0.3,0.3,0.4,-2.0,0,0,1,41.0,67.6,66.2
Gilbert Woods,Charlotte Stingers,PF,5,31,31,12.8,6.5,2.9,6.9,41.4,0.3,0.8,30.8,0.5,0.9,51.9,4.3,1.0,1.0,0.3,0.9,0.2,0.4,-1.3,0,0,0,20.6,44.1,43.3
Joe Maxwell,Charlotte Stingers,FC,16,27,27,15.0,10.4,4.9,8.2,59.0,0.4,1.3,27.8,0.3,0.7,40.0,4.9,1.4,1.7,0.9,0.6,0.5,0.4,2.3,0,0,0,34.1,60.7,61.3
Jared Stephens,Charlotte Stingers,GF,16,31,14,11.1,12.1,5.2,8.8,58.4,1.2,2.3,51.4,0.6,0.6,95.0,2.2,0.3,0.3,0.4,0.3,0.3,0.7,0.3,0,0,1,37.7,66.3,65.0
Philip Perry,Charlotte Stingers,GF,4,25,5,9.8,8.6,3.7,6.7,54.8,0.8,1.7,50.0,0.4,0.6,78.6,2.2,0.4,2.7,0.6,0.7,0.2,0.6,-1.3,0,0,0,42.0,62.0,61.0
Charlie Pearson,Charlotte Stingers,SF,4,20,5,7.8,6.9,2.9,5.2,55.3,0.8,1.5,53.3,0.4,0.4,100,2.5,0.3,0.9,0.3,0.5,0.4,0.3,-0.9,0,0,0,37.7,64.6,63.1
Franklin Moss,Charlotte Stingers,PG,3,31,0,11.0,6.3,2.7,5.5,49.4,0.6,1.7,34.6,0.2,0.3,77.8,2.4,0.4,4.1,0.8,0.7,0.4,0.2,-0.8,0,0,1,36.8,55.4,54.7
Christian Pope,Charlotte Stingers,F,1,31,0,11.0,4.3,1.9,4.9,39.5,0.1,0.7,9.1,0.3,0.5,66.7,3.3,0.6,1.1,0.5,0.5,0.4,0.5,-2.1,0,0,0,16.5,41.6,40.1
Wesley Wallace,Charlotte Stingers,SG,R,6,0,1.5,1.0,0.3,1.0,33.3,0.2,0.5,33.3,0.2,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,10.5,43.6,41.7
Zachary Holloway,Charlotte Stingers,FC,R,31,0,6.6,1.9,0.9,2.5,38.2,0.0,0.1,0.0,0.1,0.3,20.0,2.3,0.5,0.3,0.1,0.2,0.3,0.2,-2.6,0,0,0,10.8,37.3,38.2
Brett Dickerson,Charlotte Stingers,F,1,19,0,6.3,2.9,1.3,3.1,42.4,0.1,0.4,28.6,0.2,0.3,50.0,1.1,0.4,0.4,0.1,0.1,0.2,0.1,1.1,0,0,0,14.1,44.6,44.1
Ray Gross,Charlotte Stingers,FC,2,4,4,10.8,2.8,1.3,2.5,50.0,0.3,0.5,50.0,0.0,0.5,0.0,2.3,0.8,0.5,0.0,0.3,0.3,0.0,-8.0,0,0,0,12.6,50.6,55.0
Bill Parker,Chicago Blues,G,7,31,31,14.4,12.3,5.1,9.1,56.6,1.4,2.5,54.4,0.6,0.6,100,2.7,0.7,5.5,1.0,0.3,0.3,0.7,-1.0,0,0,7,45.8,65.7,64.2
Felix Barron,Chicago Blues,G,4,31,27,14.3,10.9,4.5,8.8,50.4,1.6,3.3,48.0,0.5,0.6,77.8,3.1,1.0,6.3,0.7,0.3,0.5,0.7,-2.0,0,0,1,42.0,60.1,59.3
Marcus Pearson,Chicago Blues,GF,3,31,31,14.3,10.4,4.4,9.3,47.6,0.9,2.7,33.7,0.6,0.6,100,3.5,0.6,2.0,0.8,0.7,0.5,0.9,-0.8,0,0,3,28.8,54.2,52.4
Nick Obrien,Chicago Blues,PF,14,31,31,13.2,5.9,2.7,5.7,47.2,0.2,0.7,22.7,0.3,0.4,69.2,5.1,0.6,1.4,0.8,1.2,0.4,0.5,-0.4,1,0,1,24.5,49.5,48.6
Mathew Adams,Chicago Blues,FC,15,31,31,13.7,12.9,6.0,9.0,66.3,0.5,1.7,31.5,0.4,0.6,68.4,3.6,1.0,0.5,0.5,0.9,0.3,0.6,-0.5,0,0,1,40.3,69.6,69.4
Jalen Ruben,Chicago Blues,SF,6,31,4,9.7,6.4,2.6,5.5,48.2,0.6,1.5,40.0,0.5,0.5,88.2,3.2,0.5,1.3,0.4,0.7,0.1,0.4,-0.8,0,0,1,30.1,55.5,53.5
Eric Hardy,Chicago Blues,G,13,30,0,11.5,8.6,3.7,7.3,50.7,0.8,2.3,36.2,0.4,0.5,73.3,1.6,0.3,0.8,0.3,0.3,0.2,0.5,-2.0,0,0,0,25.5,57.2,56.4
Ralph Simon,Chicago Blues,FC,2,31,0,10.3,4.9,2.3,4.8,48.3,0.2,0.5,31.3,0.1,0.4,27.3,4.6,0.7,1.2,0.6,0.6,0.3,0.4,-2.2,0,0,0,25.8,49.4,50.0
Philip Whitaker,Chicago Blues,PF,4,31,0,10.5,4.7,2.1,4.9,42.8,0.2,0.7,28.6,0.4,0.6,57.9,3.4,1.0,1.9,0.5,1.0,0.3,0.4,-2.2,0,0,0,26.1,45.8,44.7
Dwight Fleming,Chicago Blues,SF,4,15,0,4.2,2.7,1.2,2.3,51.4,0.3,0.7,45.5,0.0,0.1,0.0,0.9,0.1,0.3,0.1,0.1,0.1,0.2,-1.9,0,0,0,23.8,57.8,58.6
De’Andre Hill,Chicago Blues,SG,2,30,0,6.9,6.0,2.6,4.7,55.0,0.3,0.8,40.0,0.5,0.9,61.5,0.7,0.4,0.3,0.1,0.0,0.1,0.4,-0.5,0,0,0,27.5,59.4,58.6
Luis Chapman,Chicago Blues,C,R,13,0,1.7,0.6,0.3,0.8,40.0,0.0,0.0,-,0.0,0.0,-,0.3,0.2,0.0,0.1,0.1,0.0,0.0,-0.2,0,0,0,14.1,40.0,40.0
Jordan Heath,Chicago Blues,FC,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Timothy Kennedy,Chicago Blues,GF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Isaac Maxwell,Chicago Blues,FC,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Eddie Ford,Cleveland Gladiators,G,16,31,31,11.5,6.9,2.8,6.1,46.3,0.9,1.8,51.8,0.4,0.6,66.7,2.8,0.8,5.5,0.5,0.2,0.5,0.8,-3.3,0,0,0,35.3,54.9,54.0
Dustin Kelly,Cleveland Gladiators,GF,15,31,28,11.5,9.6,4.0,7.6,52.1,1.1,2.2,50.7,0.5,0.6,94.4,3.0,0.9,2.3,0.6,0.5,0.5,0.6,-4.3,0,0,2,38.4,61.1,59.5
Christian Nwora,Cleveland Gladiators,SF,21,31,31,14.6,14.6,6.4,11.3,56.4,1.0,2.9,34.1,0.8,0.8,100,4.6,0.7,1.3,0.8,0.8,0.4,0.8,-5.3,0,0,6,41.1,62.4,60.8
Jackie Crawford,Cleveland Gladiators,PF,8,31,31,13.2,8.0,3.8,8.0,47.4,0.2,0.9,18.5,0.3,0.5,52.9,4.6,0.7,0.8,0.2,1.4,0.5,0.5,-3.5,0,0,0,24.2,48.7,48.4
Cody Delvecchio,Cleveland Gladiators,FC,5,31,31,14.1,10.1,4.8,8.9,54.2,0.2,0.9,22.2,0.3,0.6,42.1,5.5,1.2,2.2,0.3,1.2,0.6,0.5,-5.4,2,0,3,34.0,55.1,55.3
Marcus Hall,Cleveland Gladiators,GF,4,31,3,12.1,11.3,4.5,8.2,55.5,1.3,2.4,53.3,0.9,0.9,100,3.8,0.6,0.1,1.0,0.5,0.4,0.8,-0.8,1,0,0,37.8,65.8,63.4
Theodore Houston,Cleveland Gladiators,G,1,31,0,12.0,8.9,3.6,8.0,45.3,1.0,2.5,40.8,0.7,1.2,59.5,1.5,0.4,2.1,0.9,0.2,0.4,0.7,-3.6,0,0,0,27.3,52.6,51.6
Jeffery Tucker,Cleveland Gladiators,GF,2,31,0,8.3,6.5,2.7,5.5,50.3,0.5,1.8,30.9,0.5,0.5,87.5,2.0,0.1,0.1,0.6,0.4,0.3,0.4,0.0,0,0,0,29.1,57.1,55.3
Damon Parrish,Cleveland Gladiators,FC,10,31,0,12.1,8.4,4.1,7.7,52.9,0.1,0.6,22.2,0.2,0.5,35.7,3.6,1.0,2.3,0.5,0.9,0.5,0.4,-1.4,0,0,0,33.6,53.4,53.8
Spencer McGuire,Cleveland Gladiators,F,R,31,0,8.6,4.1,1.9,4.5,42.4,0.1,0.7,9.1,0.2,0.4,50.0,3.0,1.3,1.9,0.4,0.5,0.3,0.4,-3.0,0,0,0,26.8,43.7,43.2
Morgan Bucyk,Cleveland Gladiators,G,1,21,0,1.6,1.1,0.5,1.0,50.0,0.0,0.2,0.0,0.1,0.3,33.3,0.3,0.0,0.2,0.1,0.0,0.1,0.0,-1.6,0,0,0,26.2,48.7,50.0
Milton Garrison,Cleveland Gladiators,C,3,13,0,1.8,0.8,0.4,1.1,35.7,0.1,0.2,50.0,0.0,0.1,0.0,0.9,0.3,0.1,0.0,0.1,0.1,0.1,-2.6,0,0,0,16.3,38.1,39.3
Eddie Howell,Cleveland Gladiators,SF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Wesley Curtis,Cleveland Gladiators,FC,R,2,0,1.9,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0,0.0,-,1.0,0.5,0.0,0.0,0.0,0.0,0.0,-3.0,0,0,0,3.9,0.0,0.0
Donald Page,Cleveland Gladiators,F,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Niko Metrovic,Dallas Knights,PG,15,31,31,16.6,17.6,7.1,11.6,61.3,2.3,3.8,60.2,1.1,1.1,100,2.4,0.5,10.6,1.2,0.3,0.5,0.9,7.2,20,0,17,62.3,72.9,71.2
Kevin Tyler,Dallas Knights,G,13,31,31,14.7,8.8,3.8,7.4,52.2,0.7,1.8,37.5,0.5,0.8,60.0,3.8,0.5,3.3,1.0,1.0,0.4,0.6,6.0,1,0,0,32.4,57.3,56.8
Norman Marks,Dallas Knights,GF,8,31,21,12.3,10.8,4.4,7.6,58.3,1.3,2.5,50.6,0.7,0.7,100,2.7,0.4,0.8,0.6,0.4,0.4,0.7,7.8,0,0,0,35.2,68.4,66.6
Zaire Jackson,Dallas Knights,F,15,31,31,14.7,10.1,4.4,8.9,49.1,0.6,2.0,32.3,0.7,0.8,91.7,4.7,1.0,2.6,0.9,0.7,0.5,0.8,6.8,1,0,0,31.7,54.6,52.7
Brandon Cooper,Dallas Knights,C,15,31,31,15.8,16.9,8.2,9.4,86.6,0.2,0.5,33.3,0.4,1.0,43.3,6.8,1.7,1.7,0.5,1.7,0.4,0.7,6.4,3,0,8,58.6,85.8,87.5
Brandon Lyons,Dallas Knights,GF,7,31,0,12.2,7.9,3.4,6.7,50.0,1.0,2.2,46.3,0.2,0.2,100,3.4,0.6,1.9,0.4,0.8,0.3,0.5,7.5,0,0,1,30.4,58.3,57.5
Ted Steele,Dallas Knights,GF,10,31,10,11.9,8.6,3.7,6.5,57.2,0.9,1.8,52.7,0.3,0.3,100,2.2,0.2,0.6,0.8,0.5,0.3,0.6,3.7,0,0,0,30.2,65.3,64.4
Troy Buchanan,Dallas Knights,FC,2,31,0,9.2,6.6,2.9,5.2,55.6,0.5,1.0,45.2,0.3,0.4,83.3,1.9,0.4,0.2,0.5,0.9,0.3,0.4,4.5,0,0,0,29.9,61.0,59.9
Tim Wallace,Dallas Knights,FC,4,31,0,8.4,4.7,2.2,4.1,53.9,0.1,0.4,27.3,0.1,0.2,57.1,3.2,0.7,1.3,0.2,0.9,0.2,0.3,4.8,0,0,0,31.4,55.3,55.1
William Owen,Dallas Knights,GF,4,31,0,1.6,1.0,0.5,1.0,46.7,0.0,0.3,11.1,0.0,0.0,100,0.5,0.1,0.4,0.1,0.1,0.1,0.0,0.8,0,0,0,29.1,49.3,48.3
Dustin Copeland,Dallas Knights,SF,R,16,0,1.6,1.9,0.6,1.2,47.4,0.4,0.6,70.0,0.3,0.3,100,0.4,0.0,0.0,0.0,0.1,0.2,0.1,-0.4,0,0,0,39.9,70.8,65.8
Dwight Shields,Dallas Knights,G,2,30,0,1.9,0.5,0.2,0.6,35.3,0.1,0.3,25.0,0.0,0.0,-,0.1,0.0,0.0,0.2,0.1,0.2,0.0,0.3,0,0,0,10.2,41.2,41.2
Dana Charles,Dallas Knights,GF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Clayton Vaughn,Dallas Knights,SG,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Terrance Ward,Denver Miners,PG,11,31,31,14.7,12.6,5.4,9.6,56.6,1.0,1.9,55.2,0.7,0.8,88.0,3.6,0.5,10.0,1.5,0.4,0.4,0.9,3.6,15,0,10,57.3,63.3,62.0
Warren Cunningham,Denver Miners,G,13,31,31,14.3,18.9,8.0,11.2,71.3,1.9,3.0,64.5,0.9,0.9,100,2.4,0.4,1.4,0.7,0.4,0.8,1.1,4.9,0,0,4,54.4,81.1,79.9
Leo Robinson,Denver Miners,F,9,28,26,14.0,10.3,4.6,9.1,50.8,0.4,1.5,24.4,0.6,0.9,65.4,4.8,0.7,2.2,0.6,1.7,0.4,0.8,4.3,0,0,0,33.8,53.7,52.7
Claude Robert,Denver Miners,FC,13,31,31,13.7,12.2,5.9,9.2,64.4,0.2,0.8,19.2,0.2,0.5,41.2,4.8,1.2,1.5,0.4,0.9,0.6,0.4,3.6,0,0,2,41.3,64.8,65.3
Jordan Manning,Denver Miners,FC,9,31,29,14.1,7.5,3.6,6.4,55.8,0.2,0.8,28.0,0.2,0.4,41.7,6.0,1.0,4.4,0.7,1.2,0.3,0.3,5.5,0,0,1,38.2,57.3,57.5
Tashaun Phillips,Denver Miners,GF,14,31,5,10.7,9.3,3.9,7.5,52.4,1.0,2.5,39.0,0.5,0.5,100,2.9,0.5,0.5,0.9,0.9,0.6,0.5,-0.3,0,0,0,36.2,60.5,58.9
Kyle Marshall,Denver Miners,G,15,20,0,9.0,12.8,5.4,7.8,69.0,1.3,2.1,61.0,0.8,0.8,100,1.1,0.1,1.7,0.6,0.2,0.5,0.7,1.6,0,0,0,59.6,78.7,77.1
Mike Bowman,Denver Miners,FC,6,26,2,10.4,6.2,2.8,6.9,41.1,0.2,0.6,25.0,0.3,0.5,66.7,5.4,1.0,1.8,0.5,1.0,0.2,0.5,-2.6,1,0,0,29.2,43.2,42.2
Jackson Wilson,Denver Miners,GF,1,31,0,10.1,6.6,2.7,6.8,39.8,0.7,2.1,31.8,0.5,0.5,100,2.0,0.3,0.1,0.7,0.9,0.3,0.5,-1.8,0,0,1,20.9,46.9,44.8
Kyal Moree,Denver Miners,C,R,16,0,4.3,2.9,1.4,2.3,59.5,0.1,0.2,33.3,0.1,0.2,66.7,1.2,0.4,0.2,0.1,0.2,0.2,0.1,-0.3,0,0,0,28.8,61.3,60.8
Otis Hall,Denver Miners,GF,2,12,0,3.6,1.8,0.8,2.1,40.0,0.2,0.9,18.2,0.0,0.1,0.0,0.5,0.2,0.0,0.1,0.1,0.0,0.1,-1.6,0,0,0,12.4,43.2,44.0
Nathan Hill,Denver Miners,PF,3,29,0,8.2,3.4,1.7,2.8,58.5,0.0,0.3,11.1,0.0,0.2,16.7,2.3,0.6,1.5,0.2,0.8,0.3,0.2,-1.4,0,0,0,27.1,57.9,59.1
Luke Olsen,Denver Miners,G,R,16,0,6.7,3.1,1.3,3.1,42.0,0.5,1.4,36.4,0.0,0.1,0.0,0.8,0.6,3.1,0.2,0.0,0.0,0.2,-4.3,0,0,0,29.3,49.1,50.0
