Player Name,Team,Position,Year,GP,GS,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,OREB,AST,STL,BLK,PF,TO,+/-,DD,TD,POTG,PER,TS%,EFG%
Ivan Chandler,Boston Charms,G,1,20,0,2.7,1.0,0.4,1.4,28.6,0.2,0.4,42.9,0.0,0.0,-,0.4,0.1,1.3,0.1,0.0,0.1,0.2,-1.6,0,0,0,17.4,33.9,33.9
Horace Hartman,Boston Charms,F,3,13,0,1.2,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0,0.0,-,0.2,0.2,0.0,0.0,0.0,0.1,0.0,-1.4,0,0,0,1.4,0.0,0.0
Hawk Rosario,Boston Charms,G,17,6,0,1.5,0.8,0.3,0.5,66.7,0.2,0.2,100,0.0,0.0,-,0.5,0.0,0.2,0.2,0.0,0.0,0.0,-1.0,0,0,0,35.6,83.3,83.3
Owen Oates,Boston Charms,PG,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Corey Fletcher,Boston Charms,SF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Leonard Davenport,Brooklyn Ballers,G,14,31,31,15.5,10.7,4.6,10.3,45.0,0.9,2.5,34.2,0.6,0.7,78.3,2.8,0.5,2.7,0.7,0.5,0.4,1.2,-1.5,0,0,1,24.6,50.4,49.2
Antonio Phelps,Brooklyn Ballers,GF,5,31,30,14.0,12.8,5.2,9.4,54.8,1.1,2.8,40.2,1.4,1.4,100,2.9,0.2,1.4,0.9,0.5,0.3,0.8,-0.5,0,0,1,36.8,63.9,60.8
Jaxon Moreau,Brooklyn Ballers,GF,2,31,0,10.9,5.6,2.2,5.7,39.0,0.8,2.0,41.3,0.3,0.5,62.5,2.2,0.2,0.1,0.3,0.3,0.4,0.5,-0.8,0,0,0,13.3,47.3,46.3
Leo Perkins,Brooklyn Ballers,F,6,31,31,12.9,9.0,3.8,7.2,52.9,0.7,1.8,39.3,0.7,0.8,91.7,4.0,0.8,3.1,0.7,1.0,0.4,0.7,-4.9,0,0,0,37.3,59.9,57.8
Bryan Carter,Brooklyn Ballers,C,2,30,0,10.5,6.2,3.0,5.4,55.9,0.0,0.3,11.1,0.2,0.4,45.5,3.5,1.0,2.3,0.3,0.7,0.2,0.5,-1.9,0,0,0,32.9,56.1,56.2
Chad Gibbs,Brooklyn Ballers,PF,5,31,18,13.1,8.8,4.2,7.3,58.2,0.1,0.7,17.4,0.2,0.3,66.7,4.6,1.1,1.6,0.6,1.2,0.3,0.5,0.4,0,0,1,34.6,59.4,59.1
Charlie Webster,Brooklyn Ballers,G,10,31,31,16.3,17.4,7.3,12.2,60.1,1.9,3.9,48.3,0.9,0.9,100,3.7,0.8,3.5,1.1,0.8,0.6,1.1,-3.3,1,0,7,48.7,69.1,67.7
Willie Robertson,Brooklyn Ballers,FC,10,21,0,8.6,6.3,3.0,5.7,52.1,0.1,0.5,30.0,0.3,0.4,75.0,5.0,0.9,2.2,0.5,0.6,0.3,0.3,-1.3,0,0,0,42.4,54.3,53.4
Frank Carey,Brooklyn Ballers,PG,3,31,0,4.3,1.1,0.5,1.4,35.7,0.2,0.3,50.0,0.0,0.0,-,0.4,0.1,0.5,0.0,0.0,0.2,0.0,-2.7,0,0,0,9.5,41.7,41.7
Isaiah Flakes,Brooklyn Ballers,F,18,31,1,9.0,3.6,1.6,3.9,40.8,0.3,0.9,35.7,0.2,0.4,41.7,3.2,0.9,0.6,0.5,0.5,0.2,0.3,-3.9,0,0,0,20.2,45.1,45.0
Jeffrey Carr,Brooklyn Ballers,F,19,31,0,5.5,1.9,0.9,2.7,32.1,0.1,0.6,10.5,0.1,0.1,75.0,0.8,0.1,0.9,0.3,0.2,0.2,0.2,-1.6,0,0,0,12.0,34.4,33.3
Julius Newton,Brooklyn Ballers,C,12,31,31,13.0,8.1,3.9,7.0,55.6,0.1,0.5,26.7,0.2,0.5,50.0,5.7,1.5,3.6,0.9,0.6,0.4,0.5,-1.8,2,0,1,39.1,56.5,56.5
Bernard Harvey,Brooklyn Ballers,SF,R,1,0,4.7,2.0,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,0,0,0,-18.9,20.0,20.0
Brad Davenport,Brooklyn Ballers,C,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Craig Burns,Brooklyn Ballers,SF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Darnell Knight,Charlotte Stingers,PG,9,31,31,11.8,9.3,3.8,7.2,53.1,1.3,2.4,53.3,0.3,0.4,75.0,1.7,0.2,6.6,0.5,0.3,0.5,0.7,3.7,2,0,3,44.9,62.6,62.1
Philip Perry,Charlotte Stingers,GF,R,11,0,1.5,0.8,0.4,0.6,57.1,0.1,0.3,33.3,0.0,0.0,-,0.3,0.0,0.0,0.1,0.0,0.0,0.4,-1.0,0,0,0,10.0,64.3,64.3
Patrick Love,Charlotte Stingers,GF,3,31,13,12.6,8.5,3.7,7.2,50.9,0.7,2.0,33.9,0.5,0.5,100,2.5,0.4,3.1,0.6,0.4,0.5,0.7,0.1,0,0,0,30.9,57.2,55.6
Gilbert Woods,Charlotte Stingers,PF,1,15,0,3.3,2.9,1.4,2.4,58.3,0.1,0.1,50.0,0.0,0.1,0.0,0.7,0.0,0.0,0.1,0.2,0.1,0.0,-0.5,0,0,0,31.1,59.0,59.7
Randall Day,Charlotte Stingers,FC,2,31,4,11.7,5.2,2.5,5.6,43.9,0.0,0.5,6.7,0.2,0.4,63.6,4.3,0.7,1.8,0.5,0.8,0.3,0.2,-0.5,0,0,1,24.3,45.0,44.2
Tyus Washington,Charlotte Stingers,SF,10,31,18,11.4,10.7,4.4,8.4,52.5,1.2,2.4,48.6,0.7,0.7,95.5,2.1,0.3,1.9,0.3,0.5,0.4,0.4,1.4,0,0,1,37.4,61.1,59.4
Quinley Dickerson,Charlotte Stingers,GF,10,31,0,10.1,6.2,2.6,5.5,48.2,0.4,1.3,29.3,0.5,0.5,100,2.5,0.3,0.2,0.7,0.4,0.3,0.4,-0.5,0,0,1,23.5,54.4,51.8
Nicholas Ward,Charlotte Stingers,FC,12,31,0,10.3,6.3,3.0,5.3,56.4,0.0,0.3,0.0,0.3,0.4,76.9,3.3,0.7,0.4,0.5,0.5,0.2,0.4,-1.6,0,0,0,27.9,57.4,56.4
Jared Stephens,Charlotte Stingers,GF,12,31,31,13.6,17.0,7.3,9.4,77.7,1.7,2.8,61.6,0.7,0.7,100,2.6,0.5,0.7,0.8,0.5,0.3,0.6,3.1,0,0,6,56.2,87.6,86.8
Stanley Lowe,Charlotte Stingers,PG,12,31,0,12.3,7.4,3.1,6.7,45.5,0.8,2.1,37.5,0.5,0.6,84.2,2.0,0.1,2.3,0.7,0.6,0.4,0.5,-1.8,0,0,1,26.0,52.9,51.2
Randall Armstrong,Charlotte Stingers,FC,6,31,31,11.6,4.8,2.3,4.7,49.7,0.1,0.5,13.3,0.1,0.2,33.3,4.4,0.8,3.1,0.4,0.8,0.1,0.4,3.5,0,0,0,28.4,50.1,50.3
Joe Maxwell,Charlotte Stingers,FC,12,27,27,14.8,12.3,5.8,9.3,62.4,0.3,1.6,20.9,0.4,0.6,68.8,5.8,1.5,2.1,1.0,0.8,0.6,0.7,3.2,3,0,6,42.4,64.6,64.2
Shannon Jacobs,Charlotte Stingers,SF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Justin Massey,Charlotte Stingers,PF,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Ronald Oliver,Charlotte Stingers,SG,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Eric Hardy,Chicago Blues,G,9,31,0,9.8,7.6,3.3,6.3,52.6,0.5,2.0,27.4,0.5,0.6,78.9,2.1,0.2,1.0,0.3,0.2,0.2,0.7,-2.5,0,0,0,26.9,58.3,57.0
Felix Barron,Chicago Blues,G,R,16,0,3.8,2.2,0.8,1.8,46.4,0.5,0.8,61.5,0.1,0.2,33.3,0.4,0.3,0.9,0.0,0.0,0.1,0.1,-3.2,0,0,0,24.6,59.7,60.7
Corey Wells,Chicago Blues,GF,1,25,0,11.1,4.8,2.1,5.9,35.8,0.4,1.2,32.3,0.2,0.2,100,2.1,0.2,0.1,0.2,0.7,0.3,0.4,-3.9,0,0,0,10.0,40.1,39.2
Philip Whitaker,Chicago Blues,PF,R,14,0,8.3,2.7,1.1,2.8,41.0,0.1,0.1,50.0,0.4,0.5,71.4,3.1,0.9,1.3,0.4,0.3,0.2,0.4,-4.4,0,0,0,20.6,45.2,42.3
Mathew Adams,Chicago Blues,FC,11,31,31,16.0,17.5,8.2,12.2,67.1,0.7,2.1,33.8,0.5,0.6,77.8,5.8,1.7,1.0,0.6,1.1,0.4,1.1,-6.9,3,0,4,48.2,70.4,70.0
Michael Morrow,Chicago Blues,G,12,31,11,12.4,8.5,3.6,7.3,49.8,0.9,2.3,41.4,0.2,0.3,70.0,2.3,0.6,4.5,0.5,0.5,0.3,0.8,-2.7,0,0,0,34.7,56.6,56.2
Samuel James,Chicago Blues,F,16,31,24,12.3,7.8,3.1,7.0,44.9,0.7,1.7,40.4,0.9,1.0,93.3,2.5,0.3,0.6,0.4,0.4,0.4,0.7,-6.0,0,0,0,20.3,53.0,49.8
Bill Parker,Chicago Blues,G,3,31,31,12.2,9.4,4.1,8.0,50.8,0.6,2.0,31.1,0.6,0.7,82.6,1.9,0.4,4.8,0.6,0.2,0.4,0.5,-6.1,0,0,0,38.0,56.2,54.6
Nick Obrien,Chicago Blues,PF,10,31,14,13.2,5.6,2.5,6.2,41.1,0.2,1.3,15.4,0.3,0.4,76.9,6.4,1.3,1.3,0.9,1.5,0.2,0.5,-5.3,2,0,1,25.9,44.0,42.7
Brandon Wilcox,Chicago Blues,SG,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Bobby Brown,Chicago Blues,C,15,31,6,9.7,4.8,2.3,4.7,48.3,0.2,0.8,23.1,0.1,0.5,23.5,2.9,0.5,0.1,0.2,0.3,0.3,0.5,-1.6,0,0,0,15.9,49.2,50.3
Emmius One,Chicago Blues,G,15,31,20,11.5,7.0,2.7,6.1,45.2,0.8,2.1,36.4,0.7,0.7,95.7,1.8,0.5,4.1,0.7,0.2,0.5,0.6,-5.8,0,0,0,31.2,54.5,51.6
Dwight Fleming,Chicago Blues,SF,R,17,0,2.7,1.5,0.6,1.6,39.3,0.2,0.5,37.5,0.0,0.0,-,0.4,0.0,0.2,0.0,0.1,0.1,0.1,-1.1,0,0,0,13.0,44.6,44.6
Timothy Lee,Chicago Blues,G,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Eddie Ford,Cleveland Gladiators,G,12,31,31,14.2,11.3,4.9,8.5,57.6,1.0,2.0,50.8,0.5,0.7,77.3,3.6,0.6,6.8,0.7,0.5,0.4,1.0,2.5,3,0,3,46.5,64.4,63.5
Dustin Kelly,Cleveland Gladiators,GF,11,31,31,14.7,13.9,6.1,10.0,60.8,1.2,2.7,43.5,0.6,0.6,100,3.5,0.7,3.9,0.7,0.9,0.7,1.0,2.5,1,0,4,45.7,68.1,66.8
Kobie Hunt,Cleveland Gladiators,GF,11,31,31,15.2,19.3,8.4,11.3,73.8,1.9,3.2,60.6,0.6,0.6,100,4.1,0.6,1.5,0.7,0.8,0.6,0.9,2.9,0,0,6,57.5,83.1,82.3
Jackie Crawford,Cleveland Gladiators,PF,4,31,26,11.6,5.8,2.7,5.8,47.2,0.1,0.6,10.5,0.3,0.3,90.0,3.1,0.3,0.5,0.3,1.2,0.2,0.5,1.3,0,0,0,20.1,49.1,47.8
Jeremiah Fitzgerald,Cleveland Gladiators,C,12,31,31,15.4,12.6,5.9,10.3,56.9,0.5,1.7,28.8,0.4,0.6,61.1,5.8,1.3,3.6,0.8,1.1,0.5,0.5,2.7,2,0,6,43.2,59.5,59.2
Dale Whitaker,Cleveland Gladiators,C,6,31,0,8.6,5.4,2.6,4.8,54.0,0.1,0.4,18.2,0.1,0.2,28.6,4.6,1.2,1.9,0.3,0.6,0.3,0.3,-2.0,0,0,0,37.2,54.2,54.7
Zay Kyten,Cleveland Gladiators,G,15,31,0,9.5,7.3,3.1,6.1,50.5,1.0,2.1,47.0,0.2,0.2,85.7,1.4,0.4,6.2,0.3,0.4,0.3,0.5,-1.7,0,0,0,47.1,59.4,58.8
Zachary Ferguson,Cleveland Gladiators,SF,2,31,0,8.8,6.9,2.9,5.6,51.4,0.5,1.5,35.4,0.6,0.6,95.0,1.8,0.2,0.9,0.4,0.6,0.4,0.4,-2.0,0,0,0,31.7,58.9,56.4
Rlo Joe,Cleveland Gladiators,G,13,31,0,9.4,9.1,3.7,6.7,54.8,0.9,1.9,50.0,0.8,0.8,100,1.6,0.2,0.2,0.2,0.3,0.3,0.4,-1.6,0,0,0,33.4,64.4,61.8
Damon Parrish,Cleveland Gladiators,FC,6,31,5,11.9,6.7,3.2,6.4,49.5,0.1,0.6,16.7,0.3,0.6,50.0,4.4,0.6,1.9,0.4,0.9,0.3,0.5,-0.5,1,0,0,27.8,50.5,50.3
Cody Delvecchio,Cleveland Gladiators,FC,1,11,0,1.7,1.2,0.5,0.7,75.0,0.1,0.2,50.0,0.0,0.0,-,0.5,0.1,0.4,0.0,0.3,0.1,0.0,1.0,0,0,0,44.3,81.3,81.3
Richard Massey,Cleveland Gladiators,G,R,8,0,1.6,0.3,0.1,0.5,25.0,0.0,0.1,0.0,0.0,0.0,-,0.1,0.0,0.3,0.1,0.0,0.1,0.1,0.0,0,0,0,2.8,25.0,25.0
Spencer Roberson,Cleveland Gladiators,SF,2,2,0,2.0,0.5,0.0,0.0,-,0.0,0.0,-,0.5,1.0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,10.5,0.0,0.0
Felix Goodwin,Cleveland Gladiators,F,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Zach Couture,Cleveland Gladiators,PG,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Kevin Tyler,Dallas Knights,G,9,31,31,14.0,9.6,4.1,7.8,52.5,0.8,2.4,34.2,0.6,0.7,82.6,3.2,0.5,5.0,1.1,0.8,0.6,0.6,5.1,0,0,1,39.5,59.1,57.6
Eugene Davenport,Dallas Knights,GF,1,31,0,8.9,5.2,2.0,4.9,41.1,0.7,1.4,47.7,0.5,0.7,77.3,1.4,0.1,1.5,0.6,0.2,0.3,0.5,1.8,0,0,1,22.5,50.4,48.0
William Owen,Dallas Knights,GF,R,9,0,1.6,0.2,0.1,0.6,20.0,0.0,0.1,0.0,0.0,0.0,-,0.3,0.2,0.0,0.2,0.1,0.0,0.0,0.7,0,0,0,11.6,20.0,20.0
Damien Arnold,Dallas Knights,FC,2,31,0,9.0,5.1,2.4,4.7,50.7,0.2,0.6,25.0,0.1,0.3,50.0,3.0,0.4,0.2,0.2,0.7,0.2,0.3,2.6,0,0,0,23.3,52.5,52.4
Brandon Cooper,Dallas Knights,C,11,31,31,15.7,14.1,6.9,8.3,82.9,0.1,0.6,22.2,0.2,0.3,60.0,6.7,1.3,2.4,0.5,1.6,0.5,0.7,5.6,5,0,9,51.2,83.4,83.7
Chris Goulet,Dallas Knights,PG,10,31,7,11.5,8.0,3.5,6.3,54.6,0.5,1.3,37.5,0.6,0.7,90.9,2.3,0.4,3.0,0.7,0.5,0.4,0.9,2.0,0,0,1,33.4,60.5,58.4
Brandon Lyons,Dallas Knights,GF,3,31,0,11.7,8.3,3.2,6.8,47.6,1.2,2.3,52.9,0.6,0.6,100,2.9,0.6,1.8,0.6,0.4,0.4,0.5,3.3,0,0,3,31.3,58.6,56.4
Rick Sullivan,Dallas Knights,FC,10,31,0,8.4,6.2,2.7,4.9,55.6,0.3,0.9,35.7,0.4,0.7,56.5,3.3,0.8,1.8,0.2,0.5,0.2,0.1,1.6,0,0,1,39.9,59.3,58.9
Ted Steele,Dallas Knights,GF,6,31,28,12.3,10.1,4.1,7.4,55.5,1.1,2.2,48.5,0.9,0.9,100,2.1,0.5,0.5,0.6,0.5,0.4,0.5,4.1,0,0,1,31.9,65.2,62.7
Norman Marks,Dallas Knights,GF,4,31,27,12.6,11.6,4.8,8.0,60.7,1.5,2.7,52.9,0.5,0.5,100,2.3,0.2,0.5,0.9,0.4,0.3,0.5,4.7,0,0,1,37.7,70.9,69.8
Zaire Jackson,Dallas Knights,F,11,31,31,14.9,11.9,5.3,9.7,54.3,0.6,2.0,30.6,0.7,0.8,95.8,3.9,0.7,2.8,0.9,0.8,0.6,0.6,4.8,0,0,3,37.6,59.2,57.5
Philippe Bernard,Dallas Knights,PF,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Tim Wallace,Dallas Knights,FC,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Michel Girard,Dallas Knights,G,3,7,0,2.2,0.7,0.3,1.1,25.0,0.1,0.3,50.0,0.0,0.0,-,0.3,0.0,0.6,0.1,0.0,0.0,0.3,2.6,0,0,0,6.5,31.3,31.3
Jesse Glover,Dallas Knights,GF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Terrance Ward,Denver Miners,PG,7,31,31,13.0,10.1,4.3,8.2,52.6,1.1,2.5,44.2,0.4,0.5,81.3,2.9,0.8,7.7,0.7,0.5,0.4,0.5,0.1,3,0,6,50.1,60.2,59.3
Kyle Marshall,Denver Miners,G,11,31,20,12.2,13.7,5.5,8.3,67.2,1.5,2.5,59.0,1.1,1.1,100,1.9,0.3,2.0,0.8,0.4,0.5,1.0,1.6,0,0,4,49.0,78.2,76.2
Leo Robinson,Denver Miners,F,5,31,19,14.2,10.4,4.7,9.3,51.2,0.5,1.6,27.5,0.5,0.9,55.6,5.0,1.0,1.8,0.3,0.9,0.3,0.5,0.6,1,0,3,31.5,54.0,53.7
Louis Manning,Denver Miners,FC,5,31,14,12.4,5.3,2.5,5.0,50.6,0.1,0.7,13.6,0.2,0.3,75.0,5.1,1.1,3.4,0.6,1.2,0.4,0.2,1.7,0,0,0,33.4,52.4,51.6
Claude Robert,Denver Miners,FC,9,31,29,11.6,9.3,4.5,6.7,66.7,0.0,0.2,14.3,0.4,0.6,55.0,3.5,1.2,1.1,0.3,0.7,0.3,0.6,1.1,0,0,0,37.3,66.7,66.9
Warren Cunningham,Denver Miners,G,9,31,11,11.4,14.6,6.2,8.5,73.1,1.7,2.8,59.8,0.5,0.5,100,1.1,0.1,1.2,0.3,0.1,0.3,0.7,3.6,0,0,2,52.3,83.8,83.0
Tashaun Phillips,Denver Miners,GF,10,31,10,14.2,11.2,4.7,8.8,53.6,1.1,2.9,39.3,0.6,0.6,100,2.9,0.4,0.3,1.0,0.9,0.4,0.8,2.3,0,0,2,30.5,61.6,60.0
Fredrick Ryan,Denver Miners,GF,10,31,15,14.0,7.8,3.5,7.7,45.6,0.5,2.1,21.5,0.4,0.4,91.7,3.3,0.6,3.1,0.8,0.9,0.6,0.8,2.1,0,0,1,26.4,49.7,48.5
Mike Bowman,Denver Miners,FC,2,13,0,10.4,3.9,1.9,3.6,53.2,0.1,0.4,20.0,0.0,0.1,0.0,3.4,0.5,1.4,0.4,1.3,0.2,0.2,4.2,0,0,0,25.6,53.8,54.3
Felix Welch,Denver Miners,PF,10,30,6,12.5,6.5,3.1,6.5,47.4,0.1,0.6,21.1,0.1,0.3,50.0,4.8,1.3,2.1,0.4,0.7,0.4,0.5,1.2,0,0,0,26.5,48.6,48.5
Harold Sherman,Denver Miners,PF,R,5,0,2.6,1.6,0.8,1.0,80.0,0.0,0.0,-,0.0,0.0,-,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0,0,0,35.4,80.0,80.0
Joseph Warner,Denver Miners,PG,1,9,0,1.6,0.4,0.2,0.6,40.0,0.0,0.1,0.0,0.0,0.0,-,0.1,0.1,0.3,0.0,0.0,0.1,0.2,0.1,0,0,0,4.9,40.0,40.0
