Player Name,Team,Position,Year,GP,GS,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,OREB,AST,STL,BLK,PF,TO,+/-,DD,TD,POTG,PER,TS%,EFG%
Mitchell Hammond,Atlanta Talons,F,16,1,0,6.9,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,0.0,-,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,8.5,0.0,0.0
Darren Knox,Atlanta Talons,SG,R,29,0,5.4,3.1,1.2,2.6,48.0,0.3,0.7,50.0,0.2,0.3,70.0,0.5,0.1,0.1,0.2,0.1,0.2,0.2,0.0,0,0,0,17.6,56.0,54.7
Ron Lucic,Atlanta Talons,F,1,2,0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0,0.0,-,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-3.0,0,0,0,8.8,0.0,0.0
Nathaniel Williamson,Atlanta Talons,GF,1,7,0,4.1,1.6,0.6,1.6,36.4,0.1,0.6,25.0,0.3,0.4,66.7,0.7,0.1,0.0,0.3,0.0,0.0,0.1,-0.3,0,0,0,12.2,44.6,40.9
Dan Carey,Atlanta Talons,PF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Asa Bryant,Boston Charms,G,21,31,31,16.0,15.8,6.7,11.6,57.6,2.1,3.6,56.6,0.3,0.3,100,1.6,0.4,3.6,0.8,0.6,0.4,0.9,1.9,0,0,12,42.0,67.0,66.5
Marcus Damphousse,Boston Charms,SG,16,31,31,12.1,8.5,3.6,5.8,61.9,0.8,1.7,48.1,0.5,0.5,100,2.1,0.3,2.0,0.2,0.4,0.3,0.5,2.1,0,0,2,32.1,70.5,68.8
Mike McKinney,Boston Charms,F,10,31,31,13.9,7.6,3.3,6.4,51.3,0.5,1.3,34.1,0.6,0.6,95.0,3.6,0.7,1.9,0.4,1.0,0.5,0.6,2.4,0,0,1,26.7,57.1,54.8
Franklin Ross,Boston Charms,F,2,31,28,14.5,6.6,2.8,5.7,50.0,0.5,1.5,31.9,0.5,0.5,82.4,4.7,1.1,3.5,0.6,0.9,0.3,0.4,2.8,0,0,0,29.6,55.9,54.3
Casie Mitchell,Boston Charms,FC,15,31,3,11.8,6.5,3.0,5.2,58.4,0.1,0.4,23.1,0.3,0.4,90.9,3.5,0.6,2.6,0.4,0.4,0.3,0.3,0.7,0,0,2,31.1,60.6,59.3
Jontae Wilcox,Boston Charms,C,7,31,31,15.5,10.3,4.8,8.2,58.4,0.4,1.5,26.1,0.3,0.4,66.7,4.5,1.2,2.3,0.5,0.8,0.3,0.5,1.9,1,0,4,32.7,61.1,60.8
Alijah Carter,Boston Charms,SG,16,27,0,9.9,5.8,2.5,4.9,50.4,0.3,1.1,25.8,0.5,0.5,100,1.5,0.1,0.2,0.6,0.2,0.2,0.4,0.1,0,0,0,20.9,56.1,53.4
Andre Booth,Boston Charms,FC,4,25,0,9.0,4.3,2.0,3.9,51.0,0.1,0.4,33.3,0.2,0.2,66.7,3.4,0.8,2.1,0.5,0.8,0.2,0.2,1.2,0,0,0,32.5,53.2,52.6
Sidney Jennings,Boston Charms,F,R,31,0,8.6,3.5,1.7,2.9,59.6,0.1,0.3,40.0,0.0,0.1,0.0,0.4,0.1,0.3,0.2,0.2,0.4,0.1,0.6,0,0,0,15.1,61.2,61.8
Dwight Roy,Boston Charms,C,17,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Isaac Chandler,Boston Charms,G,15,8,0,4.9,2.5,1.0,2.0,50.0,0.5,0.8,66.7,0.0,0.0,-,0.8,0.3,1.8,0.1,0.0,0.0,0.5,-0.3,0,0,0,26.4,62.5,62.5
Ronnie Lambert,Boston Charms,G,9,31,0,10.2,8.3,3.4,5.5,61.4,0.7,1.5,45.8,0.8,0.8,100,1.8,0.1,1.4,1.1,0.4,0.3,0.6,2.3,0,0,0,38.6,70.6,67.8
Lester Ballard,Boston Charms,G,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Louis Ballard,Boston Charms,FC,1,6,0,3.0,1.0,0.5,1.3,37.5,0.0,0.0,-,0.0,0.0,-,1.3,0.2,0.2,0.0,0.2,0.0,0.0,0.5,0,0,0,15.6,37.5,37.5
Carson Kelly,Brooklyn Ballers,G,11,31,17,14.5,13.2,5.5,8.5,64.2,1.7,2.9,60.0,0.5,0.5,100,1.6,0.3,1.7,0.5,0.2,0.4,0.7,1.2,0,0,3,37.4,75.3,74.3
Anthony Wise,Brooklyn Ballers,GF,4,31,31,16.7,14.6,6.3,10.9,57.2,1.5,3.3,46.1,0.6,0.6,100,2.7,0.5,4.4,0.6,1.7,0.5,0.5,4.8,1,0,11,43.6,65.3,64.2
Jaxon Moreau,Brooklyn Ballers,GF,16,31,31,11.9,7.7,3.1,5.5,55.2,1.2,2.0,61.3,0.4,0.4,100,2.0,0.2,0.8,0.5,0.5,0.3,0.4,0.3,0,0,0,27.7,67.7,66.3
Chase Lewis III,Brooklyn Ballers,PF,6,31,31,14.7,7.9,3.9,6.8,56.9,0.1,0.5,11.8,0.1,0.3,33.3,5.6,1.1,4.0,0.6,0.8,0.3,0.4,2.3,0,0,3,34.6,57.0,57.3
Leon Huff,Brooklyn Ballers,FC,13,31,8,11.9,6.5,2.9,5.4,53.9,0.2,0.9,17.2,0.5,0.7,71.4,3.8,0.5,1.1,0.2,0.6,0.3,0.5,2.5,0,0,0,24.5,56.7,55.4
Charlie Goodwin,Brooklyn Ballers,FC,12,31,23,11.6,4.4,2.0,3.6,56.8,0.1,0.5,20.0,0.2,0.3,66.7,3.3,0.7,2.3,0.2,0.5,0.3,0.3,2.0,0,0,0,24.2,58.7,58.1
Donte Franklin,Brooklyn Ballers,GF,15,31,0,10.7,7.4,3.1,4.5,68.8,0.7,1.4,53.5,0.4,0.4,100,1.9,0.2,0.5,0.4,0.2,0.5,0.3,2.2,0,0,0,30.2,78.2,77.0
Freddie Stewart,Brooklyn Ballers,F,11,31,0,9.1,5.4,2.5,4.9,50.3,0.3,1.0,25.8,0.2,0.2,100,2.5,0.8,0.5,0.2,0.5,0.3,0.2,2.6,0,0,0,25.3,53.8,52.9
Josh Hess,Brooklyn Ballers,G,11,31,14,13.6,10.8,4.8,7.8,61.3,0.6,1.7,38.5,0.5,0.6,88.9,1.9,0.3,4.3,0.4,0.1,0.3,0.5,4.1,1,0,3,39.0,66.6,65.4
Roy Hopkins,Brooklyn Ballers,G,2,29,0,4.5,2.5,0.9,1.8,50.9,0.4,0.7,61.9,0.2,0.3,75.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.5,0,0,0,20.9,64.6,63.2
Jordan Sherman,Brooklyn Ballers,FC,1,13,0,1.8,0.2,0.1,0.3,25.0,0.0,0.1,0.0,0.0,0.0,-,0.5,0.1,0.4,0.2,0.0,0.1,0.0,-0.5,0,0,0,17.5,25.0,25.0
Trevor Henderson,Brooklyn Ballers,PF,R,13,0,1.8,0.3,0.2,0.3,50.0,0.0,0.0,-,0.0,0.1,0.0,0.5,0.1,0.2,0.1,0.0,0.2,0.0,-0.5,0,0,0,13.1,45.0,50.0
Joseph Duncan,Brooklyn Ballers,SF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Evan Goodman,Brooklyn Ballers,SF,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
R.J. Brown,Charlotte Stingers,G,9,31,31,15.1,16.0,7.0,9.3,75.0,1.5,2.3,63.9,0.6,0.6,100,2.5,0.3,1.7,0.5,0.3,0.4,0.9,-0.1,0,0,8,46.3,83.8,83.0
Philip Perry,Charlotte Stingers,GF,14,31,27,13.8,11.0,4.7,7.5,62.0,1.1,2.0,57.4,0.5,0.6,75.0,2.6,0.5,4.9,0.5,0.2,0.4,0.9,1.2,0,0,2,41.4,70.0,69.4
Charlie Pearson,Charlotte Stingers,SF,14,31,31,16.2,13.3,5.3,8.8,59.9,1.4,2.5,54.5,1.4,1.4,97.7,3.2,0.4,1.9,0.6,0.6,0.5,0.9,2.3,0,0,4,35.2,70.3,67.5
Max Evans,Charlotte Stingers,F,12,31,31,15.0,5.4,2.5,5.3,47.3,0.2,1.2,13.2,0.2,0.5,50.0,5.5,0.9,3.9,0.8,0.7,0.4,0.7,0.0,1,0,1,26.0,49.1,48.8
Brent Hawkins,Charlotte Stingers,C,4,31,31,14.0,10.3,4.8,7.5,64.5,0.1,0.4,18.2,0.6,0.8,69.2,3.2,0.9,1.7,0.4,0.6,0.5,0.6,0.7,2,0,1,33.4,65.6,64.9
Michael Yates,Charlotte Stingers,F,11,31,0,11.7,7.0,3.2,6.3,51.3,0.3,1.3,25.0,0.2,0.5,42.9,4.1,0.5,1.1,0.5,0.7,0.3,0.4,1.6,0,0,0,26.5,53.7,53.8
Sean Simmons,Charlotte Stingers,PG,10,31,4,9.1,7.0,3.1,5.5,56.7,0.6,1.6,38.0,0.2,0.3,62.5,1.1,0.4,1.9,0.5,0.1,0.3,0.5,2.2,0,0,0,33.3,62.5,62.3
Phillip Barrett,Charlotte Stingers,GF,10,31,0,12.2,7.5,3.2,6.5,49.3,0.7,1.7,42.6,0.4,0.4,100,2.1,0.5,3.4,0.8,0.4,0.4,0.5,2.2,0,0,0,31.4,56.5,55.0
Ray Gross,Charlotte Stingers,FC,12,31,0,10.2,4.2,2.0,4.4,44.9,0.1,0.6,10.5,0.2,0.3,62.5,3.4,0.6,1.0,0.2,0.7,0.4,0.2,2.0,0,0,0,19.9,46.2,45.6
Asante Cooper,Charlotte Stingers,G,2,11,0,5.0,3.7,1.4,1.8,75.0,0.4,0.5,66.7,0.6,0.9,70.0,1.5,0.0,0.8,0.1,0.2,0.1,0.1,3.8,0,0,0,39.8,84.0,85.0
Hugh Warren,Charlotte Stingers,FC,R,9,0,1.8,0.2,0.1,0.2,50.0,0.0,0.0,-,0.0,0.0,-,0.6,0.2,0.4,0.1,0.6,0.0,0.2,0.9,0,0,0,27.3,50.0,50.0
Harry Hood,Charlotte Stingers,GF,1,7,0,1.8,2.0,0.9,1.4,60.0,0.1,0.6,25.0,0.1,0.4,33.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0,0,0,34.8,61.8,65.0
Mark Chapman,Charlotte Stingers,PF,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Seth Bradford,Charlotte Stingers,PG,1,2,0,1.8,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-2.5,0,0,0,-7.9,0.0,0.0
Kent Woods,Charlotte Stingers,PG,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Adrian Palmer,Chicago Blues,PG,9,31,31,15.2,12.2,5.2,9.6,54.2,1.1,2.4,44.6,0.8,0.9,88.9,2.5,0.5,7.5,0.7,0.4,0.5,0.9,-0.6,3,0,5,44.2,61.4,59.8
Marcus Pearson,Chicago Blues,GF,13,31,31,15.3,11.3,4.6,8.2,56.9,1.2,2.4,50.7,0.8,0.8,100,4.0,0.5,2.2,0.6,0.8,0.5,0.5,-0.5,0,0,2,35.3,66.5,64.4
Dwight Fleming,Chicago Blues,SF,14,31,31,14.6,10.8,4.4,8.2,53.8,1.1,2.6,43.8,0.9,1.1,84.8,3.8,0.4,1.7,0.5,0.5,0.4,0.8,-1.4,0,0,3,30.1,62.6,60.7
Stephen Bryan,Chicago Blues,FC,8,31,23,12.4,9.5,4.4,6.9,63.6,0.3,0.7,36.4,0.5,0.5,94.1,3.3,0.9,0.3,0.5,0.7,0.3,0.4,-1.1,0,0,1,34.6,66.8,65.4
Luis Chapman,Chicago Blues,C,10,31,26,13.6,7.3,3.3,6.7,49.8,0.2,0.9,22.2,0.5,0.6,73.7,3.2,1.3,1.5,0.4,0.6,0.2,0.3,-1.3,0,0,0,24.7,52.5,51.2
Scott Turgeon,Chicago Blues,F,8,31,13,11.9,8.2,3.6,6.4,55.8,0.3,0.8,40.0,0.7,0.7,100,2.5,0.6,0.5,0.3,0.7,0.3,0.4,1.4,0,0,1,27.9,60.7,58.3
Jakai Bindi,Chicago Blues,C,4,26,0,9.1,4.4,2.1,3.2,64.3,0.2,0.3,44.4,0.1,0.2,60.0,3.8,0.7,2.7,0.3,0.8,0.2,0.3,1.3,0,0,1,37.5,66.7,66.7
Karl Perkins,Chicago Blues,GF,10,31,0,8.8,7.6,3.2,5.6,56.6,0.7,1.3,52.5,0.6,0.6,100,1.7,0.3,1.6,0.3,0.2,0.4,0.4,0.6,0,0,0,35.8,64.9,62.7
Byron Parker,Chicago Blues,G,17,31,0,8.2,5.8,2.4,4.9,49.3,0.8,1.6,47.1,0.2,0.3,60.0,0.7,0.1,2.8,0.3,0.2,0.0,0.3,0.8,0,0,0,33.3,57.5,57.2
Jacob Johnston,Chicago Blues,F,2,31,0,9.8,4.5,2.0,4.0,50.0,0.2,0.6,25.0,0.4,0.4,84.6,3.1,0.5,0.0,0.3,0.6,0.3,0.2,1.2,0,0,0,20.3,54.0,52.0
Jeffrey Mitchell,Chicago Blues,PG,1,12,0,1.6,0.5,0.3,0.5,50.0,0.0,0.2,0.0,0.0,0.0,-,0.3,0.2,0.4,0.2,0.0,0.1,0.0,-0.5,0,0,0,26.2,50.0,50.0
Lawrence Clayton,Chicago Blues,C,R,10,0,1.6,0.5,0.2,0.5,40.0,0.1,0.1,100,0.0,0.0,-,0.2,0.1,0.5,0.0,0.2,0.1,0.0,-0.2,0,0,0,24.7,50.0,50.0
Jackie Cain,Chicago Blues,SF,1,5,0,8.5,3.8,1.8,2.8,64.3,0.2,0.4,50.0,0.0,0.0,-,1.8,0.0,0.0,0.2,0.4,0.2,0.2,1.0,0,0,0,19.4,67.9,67.9
Gerald Spencer,Chicago Blues,F,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Damon Pierce,Chicago Blues,PG,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Drake Johnson,Cleveland Gladiators,PG,R,12,0,1.6,0.7,0.3,0.8,33.3,0.0,0.1,0.0,0.2,0.3,66.7,0.0,0.0,0.3,0.1,0.0,0.2,0.1,-1.8,0,0,0,10.7,38.8,33.3
Matt Kirk,Cleveland Gladiators,GF,2,13,0,1.6,0.8,0.4,0.8,50.0,0.0,0.2,0.0,0.0,0.0,-,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,0,0,0,12.6,50.0,50.0
Marcus Watkins,Cleveland Gladiators,F,3,15,0,2.1,0.8,0.3,0.8,41.7,0.1,0.3,50.0,0.0,0.0,-,0.6,0.1,0.1,0.0,0.2,0.0,0.1,-1.2,0,0,0,17.2,50.0,50.0
Steve Giordano,Cleveland Gladiators,F,1,31,2,13.0,5.3,2.4,6.2,38.5,0.2,1.4,15.9,0.3,0.4,66.7,2.5,0.5,0.6,0.3,0.5,0.5,0.2,-3.5,0,0,0,12.4,41.3,40.4
Tyrell Mathews,Cleveland Gladiators,C,3,31,31,17.6,13.4,6.3,10.9,57.9,0.1,0.5,25.0,0.6,0.8,76.9,5.3,1.7,4.1,0.3,0.8,0.4,0.7,-2.7,0,0,6,37.1,59.4,58.5
Corey May,Cleveland Gladiators,PG,9,31,31,14.8,9.4,4.1,7.8,52.7,0.7,1.9,35.6,0.5,0.5,100,2.8,0.5,4.7,0.7,0.5,0.4,0.9,-4.9,1,0,3,32.9,58.7,57.1
Kevin Carmont,Cleveland Gladiators,GF,4,31,29,14.1,7.9,3.3,7.5,43.6,0.6,2.0,31.1,0.7,0.7,100,4.0,0.9,0.8,0.6,0.5,0.4,0.9,-5.3,0,0,1,20.4,50.3,47.6
Cody Delvecchio,Cleveland Gladiators,FC,15,31,0,11.5,5.0,2.5,4.4,55.5,0.0,0.3,0.0,0.1,0.3,30.0,3.7,0.5,1.1,0.1,0.8,0.3,0.3,-3.3,0,0,0,22.0,54.8,55.5
Marcus Hall,Cleveland Gladiators,GF,14,31,0,9.7,7.0,3.1,5.3,57.6,0.6,1.3,46.2,0.3,0.3,100,2.0,0.3,0.1,0.5,0.3,0.5,0.3,-1.0,0,0,0,28.3,64.2,63.0
Theodore Houston,Cleveland Gladiators,G,11,31,31,14.2,12.5,5.4,9.5,56.8,1.3,2.9,46.1,0.4,0.5,85.7,1.9,0.4,1.7,0.8,0.1,0.3,0.8,-5.5,0,0,0,34.2,64.5,63.8
Spencer McGuire,Cleveland Gladiators,F,10,31,31,14.7,6.6,2.9,6.2,46.9,0.2,1.4,16.3,0.6,0.7,82.6,4.9,1.0,3.5,0.6,0.9,0.4,0.5,-4.1,0,0,2,28.2,51.0,48.7
Joshua Gagnon,Cleveland Gladiators,PG,6,31,0,8.6,6.6,2.9,4.7,60.5,0.4,1.2,31.6,0.5,0.5,100,1.3,0.0,1.9,0.5,0.2,0.2,0.5,-0.9,0,0,0,36.1,66.9,64.6
Jacob Edwards,Cleveland Gladiators,C,R,1,0,1.8,2.0,1.0,2.0,50.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,0,0,0,-4.0,50.0,50.0
Theo Fleury,Cleveland Gladiators,GF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Lloyd Moore,Cleveland Gladiators,PG,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Franklin Carr,Dallas Knights,G,R,31,0,6.8,2.9,1.3,2.7,47.1,0.3,0.5,50.0,0.1,0.3,33.3,0.3,0.1,0.2,0.0,0.1,0.3,0.3,-2.0,0,0,0,10.0,51.1,51.8
Guy Miller,Dallas Knights,GF,2,31,0,10.4,6.8,3.0,6.0,50.3,0.5,1.5,35.6,0.2,0.3,66.7,1.2,0.3,0.2,0.4,0.2,0.3,0.6,-2.6,0,0,1,19.5,55.0,54.5
Gordon Patrick,Dallas Knights,F,11,31,31,14.5,11.6,5.2,9.2,56.3,0.5,1.5,31.9,0.7,0.7,95.7,4.6,1.5,1.7,0.5,1.0,0.3,0.9,-2.3,0,0,4,35.7,60.6,58.9
Justin Kemp,Dallas Knights,PF,3,31,12,12.4,6.1,2.9,5.7,51.1,0.1,0.8,8.3,0.2,0.6,31.6,5.6,1.4,3.8,0.3,0.8,0.4,0.4,-3.4,1,0,1,33.1,51.0,51.7
Tyrone Foster,Dallas Knights,C,2,17,0,2.8,1.1,0.5,0.7,66.7,0.1,0.1,50.0,0.1,0.2,33.3,1.3,0.2,0.9,0.2,0.1,0.1,0.2,-0.5,0,0,0,32.3,67.6,70.8
Wayne Fletcher,Dallas Knights,C,7,26,1,11.8,6.0,2.9,5.4,53.6,0.1,0.6,18.8,0.2,0.2,66.7,4.7,1.0,3.5,0.6,0.9,0.4,0.2,-5.2,0,0,2,36.0,55.0,54.6
Norman Marks,Dallas Knights,GF,18,31,13,10.7,7.5,3.1,5.4,57.5,1.0,1.9,53.4,0.4,0.4,100,1.8,0.1,0.6,0.3,0.1,0.4,0.5,-4.0,0,0,1,26.1,68.1,66.8
Philip Weiss,Dallas Knights,SF,7,31,1,9.6,7.2,3.2,5.8,54.7,0.5,1.5,33.3,0.3,0.4,81.8,1.9,0.3,0.8,0.2,0.4,0.4,0.4,-2.0,0,0,2,28.4,60.0,59.1
Wendell Bond,Dallas Knights,PG,1,31,31,9.4,6.4,2.6,4.8,54.7,0.4,1.1,34.3,0.7,0.7,95.7,0.4,0.0,1.3,0.4,0.0,0.3,0.4,-0.5,0,0,0,25.3,61.8,58.7
Terrence Carr,Dallas Knights,C,8,31,30,11.3,8.7,4.2,6.4,65.7,0.1,0.5,25.0,0.2,0.4,63.6,3.2,0.6,2.5,0.3,0.5,0.2,0.7,0.3,0,0,1,37.8,66.8,66.7
Troy Buchanan,Dallas Knights,FC,12,31,18,12.1,8.9,3.9,7.1,54.5,0.4,1.1,39.4,0.8,0.8,100,3.4,0.7,0.4,0.4,0.6,0.3,0.4,-0.5,0,0,0,30.1,60.1,57.5
Brandon Lyons,Dallas Knights,GF,17,31,18,10.1,5.4,2.4,4.8,50.3,0.5,1.2,38.9,0.1,0.1,100,1.8,0.2,1.7,0.5,0.3,0.3,0.4,0.6,0,0,0,24.2,55.5,55.0
Glen Hogan,Dallas Knights,SF,1,1,0,1.9,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,-20.6,0.0,0.0
Nathaniel Cox,Dallas Knights,SG,R,4,0,9.7,5.3,2.3,4.5,50.0,0.3,1.0,25.0,0.5,0.5,100,0.3,0.0,0.8,0.3,0.0,0.0,0.3,-1.5,0,0,0,17.6,55.6,52.8
Carlton Burke,Denver Miners,PG,20,31,31,13.1,12.2,5.4,7.0,77.4,0.9,1.6,54.9,0.4,0.4,100,2.4,0.4,3.8,0.5,0.4,0.2,0.8,3.6,0,0,2,48.8,84.6,83.9
Jeremiah Anthony,Denver Miners,G,4,31,31,15.5,10.3,4.1,8.6,47.7,1.4,3.1,43.8,0.8,1.1,72.7,2.6,0.8,6.4,0.8,0.5,0.6,0.6,1.3,2,0,5,37.1,57.0,55.6
Max Pope,Denver Miners,F,4,25,0,11.2,5.5,2.6,4.8,53.3,0.2,0.8,20.0,0.2,0.2,100,1.6,0.4,0.1,0.5,0.9,0.1,0.3,-1.4,0,0,0,20.9,56.3,55.0
Will Cannon IV,Denver Miners,FC,6,31,31,15.3,8.8,4.0,7.4,53.9,0.5,1.6,27.5,0.4,0.5,70.6,5.5,1.2,3.4,1.0,1.4,0.4,0.5,3.1,1,0,5,35.8,57.8,57.0
Collin Williams,Denver Miners,FC,3,31,3,11.9,5.8,2.8,5.1,54.4,0.1,0.7,14.3,0.2,0.5,40.0,4.2,0.9,1.1,0.2,0.6,0.2,0.4,0.1,0,0,1,24.6,55.0,55.4
Jackson Wilson,Denver Miners,GF,11,31,9,14.7,9.0,4.0,7.7,51.3,0.7,2.2,34.3,0.4,0.4,100,3.0,0.3,0.7,1.0,0.8,0.3,0.6,1.5,0,0,0,25.3,57.2,56.0
Tracy Bryant,Denver Miners,FC,8,28,28,11.9,7.0,3.3,6.1,54.4,0.1,0.8,14.3,0.2,0.4,60.0,2.7,0.7,0.4,0.3,0.5,0.3,0.4,2.3,0,0,0,22.8,55.6,55.3
Marcus Humphrey,Denver Miners,G,2,31,0,12.4,7.3,3.0,5.7,52.8,0.8,2.0,42.6,0.4,0.9,41.4,1.6,0.6,4.7,0.3,0.1,0.3,0.7,-0.2,1,0,2,31.1,59.2,60.1
Lance Burgess,Denver Miners,SF,9,31,22,13.1,8.8,3.6,6.7,53.8,1.0,2.4,43.8,0.5,0.7,72.7,2.6,0.3,1.5,0.4,0.8,0.3,0.5,-0.5,0,0,1,29.2,62.5,61.5
Mike Bowman,Denver Miners,FC,16,10,0,8.9,1.6,0.8,1.9,42.1,0.0,0.1,0.0,0.0,0.0,-,2.5,0.7,0.4,0.5,1.1,0.2,0.4,-2.7,0,0,0,15.6,42.1,42.1
Philip Patrick,Denver Miners,C,1,10,0,1.8,1.0,0.5,0.6,83.3,0.0,0.0,-,0.0,0.0,-,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0,0,0,25.0,83.3,83.3
Herman Morgan,Denver Miners,G,1,15,0,2.0,1.5,0.7,1.0,73.3,0.0,0.1,0.0,0.0,0.0,-,0.1,0.0,0.3,0.1,0.0,0.1,0.1,0.1,0,0,0,28.4,73.3,73.3
Jonnu Houston,Denver Miners,C,R,1,0,4.2,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0,0,0,0.0,0.0,0.0
Shane Mack,Denver Miners,C,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
