Player Name,Team,Position,Year,GP,GS,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,OREB,AST,STL,BLK,PF,TO,+/-,DD,TD,POTG,PER,TS%,EFG%
Chad Gibbs,Brooklyn Ballers,PF,4,31,4,12.5,7.9,3.7,8.0,46.8,0.2,0.8,19.2,0.2,0.4,58.3,5.5,1.0,1.8,0.4,1.2,0.5,0.3,-1.2,2,0,2,30.8,48.2,47.8
Bryan Carter,Brooklyn Ballers,C,1,31,0,11.0,8.0,3.8,6.5,59.5,0.1,0.3,25.0,0.3,0.5,47.1,3.5,0.8,1.5,0.4,0.9,0.4,0.5,-0.7,0,0,0,35.0,59.8,60.0
Jakorian Pittman,Brooklyn Ballers,GF,9,31,31,15.2,17.0,7.2,10.6,67.5,2.1,3.5,61.1,0.6,0.6,100,3.6,0.8,1.6,0.6,0.6,0.5,1.1,-1.2,0,0,5,48.4,78.4,77.5
Charlie Webster,Brooklyn Ballers,G,9,31,31,17.0,17.3,7.4,12.1,60.9,2.0,3.7,52.6,0.5,0.5,100,3.5,0.4,3.6,1.1,0.6,0.6,1.3,-0.6,0,0,5,45.1,69.9,69.0
Jared Thomas,Brooklyn Ballers,F,9,31,25,11.0,6.7,2.8,6.4,43.2,0.7,1.6,41.2,0.5,0.8,60.0,3.0,0.7,3.5,0.2,0.6,0.3,0.3,-0.5,0,0,1,31.4,49.5,48.5
Isaiah Flakes,Brooklyn Ballers,F,17,29,2,10.4,5.3,2.4,4.7,51.5,0.3,0.9,36.0,0.2,0.5,42.9,3.4,0.8,1.1,0.7,0.9,0.3,0.4,-0.3,0,0,0,27.7,54.5,54.8
Jeffrey Carr,Brooklyn Ballers,F,18,5,2,9.1,5.6,2.8,5.4,51.9,0.0,0.8,0.0,0.0,0.2,0.0,1.2,0.0,0.8,0.0,0.6,0.4,0.4,-3.0,0,0,0,19.3,51.0,51.9
Julius Newton,Brooklyn Ballers,C,11,31,31,13.0,7.9,3.6,6.6,54.9,0.1,0.5,17.6,0.5,0.8,66.7,5.0,1.1,3.7,0.9,0.7,0.3,0.6,-0.8,0,0,0,37.4,56.6,55.6
Frank Carey,Brooklyn Ballers,PG,2,31,0,4.4,0.3,0.2,0.9,18.5,0.0,0.2,0.0,0.0,0.1,0.0,0.2,0.1,0.4,0.1,0.1,0.2,0.0,-2.0,0,0,0,1.2,17.9,18.5
Vincent Townsend,Brooklyn Ballers,F,2,12,0,1.8,1.0,0.5,0.8,66.7,0.0,0.1,0.0,0.0,0.0,-,0.3,0.0,0.3,0.0,0.0,0.1,0.2,-1.4,0,0,0,19.8,66.7,66.7
Brad Davenport,Brooklyn Ballers,C,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Patrick Blanc,Brooklyn Ballers,F,R,1,0,0.6,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0.0,0.0,0.0
Darnell Knight,Charlotte Stingers,PG,8,31,31,11.9,10.1,4.4,7.3,59.5,0.8,1.9,44.1,0.5,0.7,72.7,1.8,0.5,6.3,0.5,0.2,0.3,0.9,1.9,4,0,4,46.6,65.9,65.2
Jared Stephens,Charlotte Stingers,GF,11,31,31,13.8,16.0,6.7,9.1,73.7,1.9,2.7,71.4,0.7,0.7,100,2.6,0.3,0.8,0.8,0.6,0.7,0.7,3.5,0,0,7,51.0,85.4,84.3
Tyus Washington,Charlotte Stingers,SF,9,31,31,12.8,11.0,4.7,8.5,55.3,1.3,2.5,51.3,0.4,0.4,91.7,3.0,0.4,2.2,0.5,0.6,0.5,0.6,4.8,0,0,1,37.1,63.8,63.0
Randall Armstrong,Charlotte Stingers,FC,5,31,31,13.0,5.9,2.8,4.9,57.2,0.1,0.5,26.7,0.1,0.4,36.4,5.9,1.4,4.1,0.9,1.3,0.5,0.4,4.7,0,0,1,38.1,58.0,58.6
Joe Maxwell,Charlotte Stingers,FC,11,31,31,15.1,14.3,6.8,10.5,65.1,0.2,1.3,14.6,0.5,0.8,56.0,5.1,1.2,2.5,0.8,1.0,0.4,0.7,3.6,2,0,5,45.8,66.0,66.0
Quinley Dickerson,Charlotte Stingers,GF,9,31,0,11.4,9.6,4.1,6.8,60.2,0.8,1.9,40.0,0.6,0.6,100,2.5,0.4,0.3,0.9,0.7,0.2,0.6,5.1,0,0,0,36.3,67.7,65.9
Nicholas Ward,Charlotte Stingers,FC,11,31,0,10.2,6.4,3.0,5.3,56.4,0.0,0.4,0.0,0.4,0.5,68.8,3.8,0.9,0.7,0.7,1.1,0.3,0.3,5.2,0,0,0,33.9,57.3,56.4
Stanley Lowe,Charlotte Stingers,PG,11,30,0,12.1,8.9,3.8,7.9,48.5,0.8,2.6,32.5,0.4,0.4,84.6,2.2,0.4,2.5,0.6,0.4,0.4,0.8,4.2,0,0,0,29.3,54.8,53.8
Patrick Love,Charlotte Stingers,GF,2,31,0,9.5,5.5,2.3,5.1,44.6,0.7,1.5,43.8,0.3,0.4,75.0,1.9,0.5,2.1,0.5,0.1,0.2,0.5,0.0,0,0,0,25.6,52.4,51.3
Randall Day,Charlotte Stingers,FC,1,31,0,8.8,2.6,1.2,3.5,34.3,0.0,0.2,14.3,0.2,0.3,62.5,3.0,0.4,1.2,0.4,0.4,0.1,0.3,-0.4,0,0,0,15.3,35.9,34.7
Gilbert Woods,Charlotte Stingers,PF,R,15,0,1.7,0.6,0.3,0.8,33.3,0.1,0.2,33.3,0.0,0.0,-,0.3,0.2,0.0,0.1,0.2,0.1,0.1,-2.0,0,0,0,12.1,37.5,37.5
Ronald Oliver,Charlotte Stingers,SG,R,15,0,1.8,0.8,0.3,0.9,38.5,0.1,0.4,33.3,0.0,0.0,-,0.1,0.0,0.0,0.1,0.0,0.1,0.0,-1.9,0,0,0,10.7,46.2,46.2
Coen Beshay,Charlotte Stingers,SF,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Justin Massey,Charlotte Stingers,PF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Emmius One,Chicago Blues,G,14,31,18,12.0,7.0,2.7,7.0,38.4,1.0,2.5,39.0,0.7,0.7,100,1.9,0.4,4.8,0.6,0.3,0.4,0.7,-3.8,0,0,1,29.4,48.2,45.4
Michael Morrow,Chicago Blues,G,11,31,31,12.3,9.9,4.2,7.6,55.1,0.9,1.9,46.7,0.6,0.9,74.1,2.3,0.6,4.5,0.6,0.5,0.4,0.6,-0.5,0,0,2,42.0,62.1,61.0
Leo Perkins,Chicago Blues,F,5,31,31,14.5,9.7,4.1,7.3,56.0,1.0,2.1,47.7,0.6,0.8,76.0,5.7,0.9,3.4,0.5,1.0,0.5,0.7,-1.0,0,0,3,37.5,64.0,62.9
Samuel James,Chicago Blues,F,15,31,31,13.5,8.9,3.8,7.5,50.2,0.6,2.0,31.7,0.7,0.7,100,3.2,0.8,0.5,0.1,0.3,0.3,0.7,-1.3,0,0,0,22.5,56.9,54.5
Mathew Adams,Chicago Blues,FC,10,31,31,14.8,15.2,6.9,10.1,68.2,0.7,1.8,38.2,0.7,1.1,63.6,4.8,1.2,0.9,0.4,0.8,0.4,0.8,-2.3,0,0,3,44.4,71.5,71.5
Bill Parker,Chicago Blues,G,2,31,13,12.4,8.0,3.4,6.9,48.8,0.7,1.9,35.0,0.5,0.6,94.4,2.5,0.5,5.2,0.6,0.3,0.5,0.5,-3.5,1,0,0,36.4,55.6,53.7
Nick Obrien,Chicago Blues,PF,9,31,0,11.3,7.0,3.1,6.9,45.5,0.3,1.4,23.8,0.4,0.6,60.0,5.5,1.0,1.3,0.5,1.4,0.2,0.5,-4.7,0,0,0,31.5,48.7,47.9
Eric Hardy,Chicago Blues,G,8,25,0,9.5,8.0,3.5,5.8,59.6,0.7,1.8,38.6,0.4,0.6,66.7,1.8,0.2,1.0,0.4,0.2,0.3,0.8,-1.3,0,0,0,32.0,65.9,65.4
Brandon Wilcox,Chicago Blues,SG,1,9,0,8.0,5.6,2.7,5.3,50.0,0.2,1.3,16.7,0.0,0.0,-,0.8,0.2,0.8,0.4,0.4,0.1,0.1,-4.4,0,0,0,26.8,52.1,52.1
Corey Wells,Chicago Blues,GF,R,31,0,9.1,4.5,2.0,4.6,44.1,0.2,0.8,20.0,0.3,0.3,100,1.4,0.2,0.1,0.1,0.6,0.2,0.2,-4.0,0,0,0,15.6,47.8,45.8
Timothy Lee,Chicago Blues,G,R,23,0,1.3,0.3,0.2,0.7,23.5,0.0,0.3,0.0,0.0,0.0,-,0.1,0.1,0.6,0.2,0.0,0.1,0.0,-0.6,0,0,0,18.7,23.5,23.5
Bobby Brown,Chicago Blues,C,14,31,0,9.2,5.8,2.7,5.0,54.5,0.2,0.9,17.9,0.2,0.4,53.8,2.9,0.8,0.1,0.2,0.4,0.2,0.3,-3.1,0,0,0,25.2,56.3,56.2
Charles Mills,Chicago Blues,GF,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Eddie Ford,Cleveland Gladiators,G,11,26,26,14.1,12.0,5.0,9.3,53.9,1.3,2.7,47.1,0.8,1.0,80.0,3.2,0.5,7.3,1.1,0.5,0.4,1.2,2.2,5,0,5,48.1,62.1,60.8
Dustin Kelly,Cleveland Gladiators,GF,10,31,15,13.1,14.4,6.0,9.7,61.9,1.6,2.8,58.1,0.7,0.7,95.5,4.5,0.8,4.3,0.4,0.7,0.5,0.5,3.9,1,0,4,56.1,71.4,70.2
Leon Gray,Cleveland Gladiators,SF,2,8,0,1.9,0.9,0.4,0.5,75.0,0.1,0.1,100,0.0,0.0,-,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.3,0,0,0,21.4,87.5,87.5
Cody Delvecchio,Cleveland Gladiators,FC,R,13,0,6.1,3.4,1.6,2.5,63.6,0.1,0.3,25.0,0.1,0.2,50.0,2.7,0.5,0.4,0.1,0.3,0.4,0.1,-0.6,0,0,0,29.4,64.9,65.2
Jeremiah Fitzgerald,Cleveland Gladiators,C,11,31,31,15.4,11.1,5.2,10.0,51.6,0.4,1.7,20.8,0.4,0.7,52.2,6.8,1.6,4.1,0.5,1.0,0.3,0.5,2.0,4,0,2,38.6,53.6,53.4
Dale Whitaker,Cleveland Gladiators,C,5,31,0,8.4,6.2,2.9,5.3,55.2,0.2,0.5,42.9,0.2,0.3,62.5,3.8,0.7,1.2,0.2,1.2,0.4,0.3,-1.3,0,0,0,39.0,57.3,57.0
Zay Kyten,Cleveland Gladiators,G,14,31,13,11.8,5.7,2.4,6.6,36.6,0.6,2.1,27.7,0.3,0.3,88.9,1.5,0.6,7.1,0.5,0.6,0.5,0.7,-1.8,1,0,0,31.5,42.1,41.0
Rlo Joe,Cleveland Gladiators,G,12,31,8,10.6,10.7,4.4,7.5,58.9,1.5,2.4,60.8,0.5,0.5,100,1.3,0.2,0.3,0.5,0.2,0.4,0.8,-1.5,0,0,0,35.2,69.9,68.6
Damon Parrish,Cleveland Gladiators,FC,5,26,4,11.9,6.2,2.9,6.1,47.2,0.2,0.7,29.4,0.3,0.6,46.7,4.3,0.7,2.2,0.5,1.0,0.5,0.5,-0.5,1,0,0,26.8,48.9,48.7
Kobie Hunt,Cleveland Gladiators,GF,10,31,31,15.2,21.5,9.2,12.8,71.6,2.1,3.2,67.3,0.9,0.9,100,4.0,1.0,1.5,1.1,0.6,0.6,0.9,2.7,1,0,8,63.5,80.9,79.9
Jackie Crawford,Cleveland Gladiators,PF,3,31,27,11.7,5.8,2.7,5.5,49.4,0.1,0.7,19.0,0.2,0.3,60.0,4.0,0.5,0.3,0.5,1.2,0.4,0.6,2.3,0,0,0,22.0,51.0,50.6
Zachary Ferguson,Cleveland Gladiators,SF,1,31,0,8.1,5.2,2.3,4.9,45.8,0.5,1.4,38.1,0.2,0.3,66.7,1.9,0.2,0.5,0.3,0.5,0.2,0.3,-1.5,0,0,0,23.3,51.6,51.0
Zach Couture,Cleveland Gladiators,PG,R,6,0,4.7,1.2,0.5,1.7,30.0,0.0,0.5,0.0,0.2,0.5,33.3,0.2,0.0,0.3,0.2,0.0,0.0,0.0,-1.2,0,0,0,4.5,30.9,30.0
Spencer Roberson,Cleveland Gladiators,SF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Jim Anderson,Cleveland Gladiators,C,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Chris Goulet,Dallas Knights,PG,9,31,31,12.8,9.6,4.1,7.8,53.1,0.4,1.3,32.5,0.9,0.9,100,2.8,0.5,4.7,1.0,0.7,0.5,0.6,4.2,1,0,3,42.0,58.7,55.8
Kevin Tyler,Dallas Knights,G,8,26,26,15.4,11.8,4.9,9.6,50.8,1.0,3.1,33.8,1.0,1.5,68.4,4.0,0.8,5.2,1.0,1.0,0.5,0.9,-1.3,0,0,2,40.5,57.6,56.2
Norman Marks,Dallas Knights,GF,3,31,9,12.4,13.1,5.3,8.8,60.1,1.8,3.0,59.8,0.7,0.7,100,2.9,0.3,0.3,0.4,0.5,0.2,0.5,2.9,0,0,1,41.3,71.7,70.1
Zaire Jackson,Dallas Knights,F,10,31,31,14.7,13.7,6.0,11.2,53.2,0.8,2.4,35.6,0.9,0.9,96.6,4.5,0.7,3.5,0.7,1.4,0.4,1.0,2.6,0,0,2,42.9,58.8,56.9
Brandon Cooper,Dallas Knights,C,10,31,31,15.7,18.2,8.8,10.6,82.7,0.2,0.7,26.1,0.4,0.6,57.9,6.8,1.5,2.3,0.9,2.0,0.3,0.5,5.2,3,0,7,65.4,83.2,83.6
Rick Sullivan,Dallas Knights,FC,9,31,24,14.5,7.9,3.7,8.0,46.4,0.2,1.1,18.2,0.3,0.5,53.3,6.3,1.6,4.4,0.8,1.1,0.4,0.8,0.1,1,0,1,33.7,47.9,47.6
Ted Steele,Dallas Knights,GF,5,31,3,12.6,10.5,4.3,9.0,47.5,1.2,3.1,40.0,0.7,0.7,100,2.1,0.5,0.4,0.5,0.7,0.8,0.9,0.5,0,0,0,26.1,56.3,54.3
Damien Arnold,Dallas Knights,FC,1,31,0,10.2,7.1,3.4,5.4,61.9,0.2,0.4,41.7,0.3,0.5,47.1,2.6,0.3,0.3,0.2,0.7,0.2,0.5,-0.1,0,0,0,28.4,63.0,63.4
Brandon Lyons,Dallas Knights,GF,2,31,0,5.9,4.2,1.8,3.5,50.5,0.4,1.0,43.3,0.3,0.3,100,1.7,0.6,1.2,0.4,0.1,0.2,0.2,0.1,0,0,0,35.3,58.2,56.4
Jackie Roy,Dallas Knights,PF,17,24,0,4.6,2.5,1.2,2.4,48.3,0.1,0.2,40.0,0.1,0.3,28.6,0.9,0.1,0.7,0.0,0.3,0.1,0.1,-0.8,0,0,0,21.2,49.1,50.0
Eugene Davenport,Dallas Knights,GF,R,31,0,1.8,0.9,0.4,1.0,38.7,0.1,0.2,40.0,0.1,0.1,100,0.4,0.1,0.4,0.1,0.0,0.1,0.1,-0.7,0,0,0,19.6,44.9,41.9
Michel Girard,Dallas Knights,G,2,26,0,2.2,1.0,0.4,1.1,35.7,0.1,0.4,18.2,0.1,0.1,100,0.2,0.1,0.2,0.2,0.1,0.1,0.1,-0.7,0,0,0,15.3,42.6,39.3
Jesse Glover,Dallas Knights,GF,R,4,0,3.9,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0,0.0,-,0.3,0.0,0.0,0.0,0.0,0.0,0.3,-3.8,0,0,0,-7.5,0.0,0.0
Philippe Bernard,Dallas Knights,PF,1,3,0,5.7,2.7,1.3,2.7,50.0,0.0,0.0,-,0.0,0.0,-,1.0,0.3,0.7,0.0,0.0,0.0,0.7,-2.3,0,0,0,12.6,50.0,50.0
Terrance Ward,Denver Miners,PG,6,31,28,11.4,7.4,3.1,6.3,49.0,0.9,2.0,46.8,0.3,0.4,72.7,2.0,0.3,6.6,0.9,0.3,0.5,0.6,-4.4,1,0,3,42.2,57.0,56.4
Warren Cunningham,Denver Miners,G,8,31,15,13.4,15.2,6.5,9.9,65.8,1.5,2.6,57.5,0.7,0.7,100,1.8,0.4,1.5,0.7,0.3,0.5,0.8,1.2,0,0,1,46.1,74.5,73.3
Fredrick Ryan,Denver Miners,GF,9,31,31,17.6,10.3,4.4,10.0,43.5,0.7,2.8,23.9,0.9,1.0,93.3,4.4,0.7,2.9,0.8,1.6,0.5,0.7,-2.8,1,0,2,26.5,49.4,46.9
Felix Welch,Denver Miners,PF,9,31,29,12.1,7.0,3.4,6.3,54.4,0.0,0.5,7.1,0.2,0.4,38.5,4.8,1.0,2.1,0.4,0.9,0.2,0.5,-4.1,0,0,0,31.4,54.3,54.6
Louis Manning,Denver Miners,FC,4,31,4,13.7,5.3,2.5,5.1,47.8,0.0,0.5,6.7,0.3,0.7,47.6,5.4,1.0,3.9,0.5,1.0,0.1,0.3,-2.1,0,0,0,29.2,48.4,48.1
Kyle Marshall,Denver Miners,G,10,31,19,13.0,14.8,6.2,10.2,60.8,1.7,3.5,49.5,0.7,0.7,100,1.6,0.4,1.6,0.5,0.4,0.5,1.0,-2.0,0,0,4,43.4,70.6,69.3
Tashaun Phillips,Denver Miners,GF,9,31,0,14.1,9.7,4.2,7.6,54.9,0.8,2.4,35.6,0.5,0.5,100,3.1,0.3,0.3,0.9,0.8,0.5,0.7,-2.1,0,0,1,27.4,62.1,60.4
Claude Robert,Denver Miners,FC,8,31,29,12.5,8.7,4.2,7.8,54.4,0.0,0.4,7.7,0.2,0.5,50.0,4.3,1.2,1.2,0.3,0.5,0.3,0.6,-1.1,0,0,2,29.2,54.6,54.6
Leo Robinson,Denver Miners,F,4,12,0,13.6,6.8,3.1,7.1,43.5,0.1,1.5,5.6,0.5,0.8,66.7,4.3,1.0,1.9,0.2,0.9,0.5,0.8,-1.8,0,0,0,20.6,45.5,44.1
Mike Bowman,Denver Miners,FC,1,25,0,5.6,2.2,1.1,2.1,52.8,0.0,0.1,0.0,0.0,0.1,0.0,1.4,0.2,0.6,0.5,0.3,0.2,0.1,0.6,0,0,0,23.3,52.0,52.8
Joseph Warner,Denver Miners,PG,R,14,0,2.7,1.9,0.8,1.6,47.8,0.2,0.4,60.0,0.1,0.1,100,0.1,0.1,0.2,0.3,0.0,0.1,0.1,-1.4,0,0,0,25.3,55.5,54.3
Benjamin Doughty,Denver Miners,G,R,13,0,1.8,1.7,0.8,0.9,83.3,0.2,0.2,66.7,0.0,0.0,-,0.2,0.0,0.1,0.1,0.0,0.2,0.1,-0.5,0,0,0,40.1,91.7,91.7
Randy Obrien,Denver Miners,C,2,6,0,1.9,1.8,0.8,1.3,62.5,0.2,0.5,33.3,0.0,0.0,-,0.8,0.3,0.0,0.2,0.2,0.0,0.0,0.8,0,0,0,50.2,68.8,68.8
Rodney Buchanan,Denver Miners,G,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Jabari Johnson,Denver Miners,C,1,1,0,1.9,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0,0,0,0.0,0.0,0.0
