Player Name,Team,Position,Year,GP,GS,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,OREB,AST,STL,BLK,PF,TO,+/-,DD,TD,POTG,PER,TS%,EFG%
Hazan Allen,Boston Charms,C,10,27,0,3.3,2.1,1.0,1.9,51.9,0.1,0.3,22.2,0.0,0.2,16.7,1.2,0.2,0.0,0.1,0.1,0.1,0.1,0.0,0,0,0,24.5,52.2,53.8
Hawk Rosario,Boston Charms,G,10,7,0,6.5,3.0,1.0,3.3,30.4,0.6,1.6,36.4,0.4,0.4,100,2.4,0.3,1.0,0.0,0.0,0.3,0.6,1.9,0,0,0,13.5,43.2,39.1
Edgar Waters,Boston Charms,SF,1,12,0,2.2,1.4,0.7,1.5,44.4,0.1,0.3,25.0,0.0,0.0,-,0.8,0.0,0.1,0.0,0.2,0.0,0.1,0.7,0,0,0,20.2,47.2,47.2
Edgar Hamilton,Boston Charms,C,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Xavier Edwards II,Brooklyn Ballers,G,4,29,29,15.2,15.2,6.7,10.9,61.7,1.1,2.6,44.0,0.6,0.7,89.5,4.5,0.4,4.3,1.2,1.2,0.6,0.8,0.4,0,0,10,51.6,67.8,66.9
Lamar Rose,Brooklyn Ballers,G,6,29,29,14.1,13.2,5.7,9.9,57.6,1.0,2.4,40.8,0.8,0.8,91.7,3.0,0.6,6.2,0.8,0.9,0.7,0.7,1.0,3,0,2,50.5,64.1,62.7
Jakorian Pittman,Brooklyn Ballers,GF,3,29,29,14.2,13.6,5.7,10.1,56.3,1.4,2.9,47.1,0.8,0.8,100,2.9,0.9,0.8,0.7,0.6,0.6,0.8,0.6,0,0,1,36.7,64.8,63.1
Jeffrey Carr,Brooklyn Ballers,F,12,24,22,16.2,11.7,4.9,10.6,46.3,0.6,2.8,22.1,1.2,1.3,96.7,3.8,1.0,2.2,0.9,0.8,0.6,0.9,-0.9,0,0,0,28.5,52.2,49.2
Julius Newton,Brooklyn Ballers,C,5,29,29,14.1,7.5,3.4,6.7,51.3,0.0,0.5,0.0,0.6,0.7,81.0,6.7,1.6,3.6,0.8,0.9,0.3,0.6,1.0,2,0,1,35.2,53.1,51.3
Dustin Kelly,Brooklyn Ballers,GF,4,29,0,9.8,9.3,3.8,7.8,48.9,1.2,2.5,46.6,0.6,0.8,70.8,2.3,0.5,2.2,0.4,0.5,0.3,0.6,-2.9,0,0,0,39.2,57.5,56.4
Leonard Davenport,Brooklyn Ballers,G,7,29,0,8.5,6.9,3.0,6.0,50.0,0.6,1.5,36.4,0.3,0.4,76.9,2.2,0.6,1.8,0.2,0.1,0.2,0.6,-2.4,0,0,0,32.1,55.6,54.6
Arnold Norman,Brooklyn Ballers,F,9,29,7,14.3,7.6,3.2,7.0,46.0,0.7,1.7,39.6,0.6,0.9,64.0,4.1,0.7,0.5,0.4,0.6,0.5,0.6,-1.4,0,0,0,20.0,51.9,50.7
Julio Blake,Brooklyn Ballers,C,10,29,0,10.0,5.2,2.3,5.0,46.9,0.3,0.8,33.3,0.2,0.4,54.5,3.8,0.8,0.8,0.6,0.5,0.3,0.2,-3.1,0,0,0,25.0,50.1,49.7
Tim Marks,Brooklyn Ballers,G,3,3,0,8.3,8.0,3.3,5.7,58.8,0.7,1.3,50.0,0.7,0.7,100,1.7,0.0,0.3,0.3,0.3,0.0,0.7,-0.7,0,0,0,35.1,67.1,64.7
Alexander Boyer,Brooklyn Ballers,GF,5,17,0,8.5,4.1,1.6,4.2,38.9,0.3,1.4,20.8,0.5,0.8,64.3,3.3,0.4,2.1,0.7,0.6,0.2,0.4,-4.6,0,0,0,27.9,44.8,42.4
Peter Gilbert,Brooklyn Ballers,G,2,11,0,1.8,1.9,0.7,1.0,72.7,0.5,0.5,83.3,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.8,0,0,0,36.6,95.5,95.5
Derek Fox,Brooklyn Ballers,G,2,5,0,1.7,1.2,0.6,1.0,60.0,0.0,0.0,-,0.0,0.0,-,0.6,0.2,0.2,0.0,0.2,0.0,0.0,1.2,0,0,0,37.2,60.0,60.0
Clarence Lowe,Brooklyn Ballers,G,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Don Knight,Charlotte Stingers,PG,2,29,29,11.6,7.7,3.4,6.7,51.3,0.5,1.7,30.6,0.3,0.4,83.3,1.8,0.3,6.2,0.6,0.1,0.3,0.8,-1.3,0,0,0,38.1,56.2,55.2
Jared Stephens,Charlotte Stingers,GF,5,29,26,12.5,9.8,3.9,7.2,54.3,1.2,2.2,54.0,0.8,0.8,100,2.8,0.5,0.3,0.6,0.4,0.4,0.8,-0.1,0,0,1,29.0,64.7,62.4
Ted Washington,Charlotte Stingers,SF,3,29,29,11.2,8.3,3.4,6.7,51.3,0.9,1.8,48.1,0.6,0.6,100,2.9,0.4,2.1,0.4,0.3,0.3,0.7,-0.9,0,0,0,31.9,60.0,57.8
Joe Maxwell,Charlotte Stingers,FC,5,29,29,14.6,11.4,5.3,9.3,57.0,0.3,1.3,20.5,0.6,0.7,80.0,5.3,1.1,2.4,0.5,0.9,0.5,0.6,0.7,1,0,3,37.8,59.5,58.5
Brandon Cooper,Charlotte Stingers,C,4,29,29,15.6,14.0,6.7,9.8,68.7,0.1,0.7,19.0,0.4,0.7,57.9,6.9,1.1,2.0,0.6,1.6,0.4,0.4,4.0,4,0,9,47.3,69.3,69.4
Quinley Dickerson,Charlotte Stingers,GF,3,29,3,12.5,8.5,3.7,6.6,55.7,0.7,1.9,36.4,0.4,0.4,100,2.7,0.4,0.2,0.8,0.9,0.4,0.4,3.8,0,0,0,28.8,62.3,60.9
Nicholas Ward,Charlotte Stingers,FC,5,29,0,13.5,7.1,3.2,7.0,46.3,0.1,0.9,7.4,0.6,0.7,84.2,4.4,0.6,1.1,0.5,0.9,0.2,0.5,1.4,0,0,0,22.9,48.7,46.8
Adam Roberts,Charlotte Stingers,F,13,29,0,14.3,8.4,3.7,7.8,46.7,0.4,2.0,22.4,0.7,0.7,100,2.8,0.7,0.2,0.3,1.1,0.6,0.9,2.7,0,0,0,19.4,51.8,49.6
Stanley Lowe,Charlotte Stingers,PG,5,29,0,12.3,8.5,3.6,6.4,55.4,1.0,2.4,42.0,0.4,0.4,92.3,2.9,0.3,2.3,0.8,0.5,0.3,0.6,4.3,0,0,2,34.1,64.4,63.2
Edward Arnold,Charlotte Stingers,C,5,15,0,1.8,0.6,0.3,0.5,57.1,0.0,0.0,-,0.1,0.2,33.3,0.7,0.2,0.3,0.0,0.1,0.0,0.0,0.0,0,0,0,25.1,54.1,57.1
Steven Williamson,Charlotte Stingers,SG,1,2,0,1.6,1.0,0.5,1.5,33.3,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,2.3,33.3,33.3
Antonio Gordon,Charlotte Stingers,G,R,15,0,1.8,0.9,0.4,0.8,50.0,0.1,0.3,50.0,0.0,0.0,-,0.2,0.1,0.3,0.1,0.1,0.0,0.1,0.0,0,0,0,26.8,58.3,58.3
Dino Turgeon,Charlotte Stingers,C,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Todd Tucker,Charlotte Stingers,PG,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Vladimir Javanovic,Charlotte Stingers,C,6,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Bill Bryan,Chicago Blues,G,2,29,0,8.4,2.9,1.2,3.1,37.4,0.3,0.9,29.6,0.2,0.6,43.8,0.8,0.3,1.5,0.4,0.1,0.2,0.3,-2.6,0,0,0,14.2,42.3,41.8
Michael Morrow,Chicago Blues,G,5,29,29,13.7,7.8,3.4,7.0,48.0,0.6,1.4,42.5,0.4,0.7,68.4,2.1,0.5,6.3,0.8,0.2,0.4,0.7,-5.5,1,0,1,34.1,53.2,52.2
Gozie Nwosu,Chicago Blues,F,10,29,29,17.8,11.2,4.7,9.4,49.6,1.0,2.6,37.8,1.0,1.0,100,7.0,1.5,1.1,0.9,0.9,0.8,0.8,-7.4,3,0,3,28.9,57.3,54.8
Samuel James,Chicago Blues,F,9,29,29,14.6,12.1,5.1,10.0,50.7,1.3,3.1,42.7,0.7,0.7,100,3.9,0.5,0.7,0.5,0.7,0.6,0.8,-7.0,0,0,0,29.9,58.9,57.2
Robin Gibbs,Chicago Blues,FC,R,16,0,1.7,0.8,0.4,0.9,42.9,0.0,0.2,0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.1,0.1,0.0,0.0,0.4,0,0,0,17.8,41.6,42.9
Nick Obrien,Chicago Blues,PF,3,29,0,9.2,4.5,2.0,4.7,41.6,0.2,1.0,17.9,0.4,0.6,70.6,3.6,0.6,0.9,0.8,0.9,0.3,0.4,-2.2,0,0,0,25.5,45.3,43.4
Renn Alex,Chicago Blues,G,8,29,13,12.9,6.6,2.7,6.4,42.2,0.8,1.8,41.5,0.4,0.5,86.7,2.9,0.5,4.0,0.3,0.8,0.3,0.5,-6.0,0,0,1,27.3,49.8,48.1
Bobby Brown,Chicago Blues,C,8,29,0,9.6,7.3,3.5,6.1,56.7,0.2,1.1,21.2,0.1,0.3,40.0,2.7,0.7,0.0,0.2,0.3,0.2,0.3,-3.2,0,0,0,28.2,58.4,58.7
James Ridge,Chicago Blues,F,8,29,0,5.8,3.4,1.3,3.4,39.8,0.1,0.8,16.7,0.6,0.6,94.1,1.6,0.2,0.6,0.3,0.4,0.2,0.2,-1.1,0,0,0,23.3,46.5,41.8
Mathew Adams,Chicago Blues,FC,4,29,29,13.9,13.5,6.2,9.8,63.7,0.4,1.5,27.3,0.6,0.9,63.0,3.8,0.9,0.8,0.4,0.8,0.3,0.8,-5.6,1,0,1,39.1,66.1,65.8
Darrell Glover,Chicago Blues,C,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Benji Phillips,Chicago Blues,G,11,29,16,12.9,9.7,4.0,7.7,51.3,1.1,2.5,45.2,0.7,0.7,100,2.1,0.5,0.6,0.5,0.3,0.3,0.7,-3.5,0,0,1,26.8,60.7,58.7
Kirk Stevenson,Chicago Blues,F,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Clyde Holmes,Chicago Blues,FC,1,1,0,1.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0,0,0,-24.0,0.0,0.0
Alfred Cole,Chicago Blues,FC,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Eddie Ford,Cleveland Gladiators,G,5,29,29,13.0,9.3,3.9,8.0,48.3,1.1,2.5,44.4,0.5,0.8,68.2,2.5,0.6,5.0,1.0,0.3,0.3,0.9,-1.7,0,0,2,37.1,56.1,55.2
Zay Kyten,Cleveland Gladiators,G,8,29,29,13.3,7.6,3.0,6.9,42.8,0.9,2.2,42.2,0.7,0.7,100,2.2,0.4,6.6,0.8,0.5,0.3,0.6,-1.7,2,0,1,36.2,52.3,49.5
Kobie Hunt,Cleveland Gladiators,GF,4,29,29,15.3,18.1,7.7,11.4,67.4,1.9,2.9,65.9,0.8,0.8,100,3.4,0.8,0.9,0.6,0.8,0.4,0.8,-0.6,1,0,8,50.0,76.9,75.8
TJ Marshall,Cleveland Gladiators,F,8,29,25,12.8,8.7,3.6,7.0,51.0,0.9,2.2,39.1,0.8,0.8,100,3.2,0.5,0.6,0.6,0.6,0.6,0.6,-0.9,0,0,2,26.9,59.8,57.2
Tylan Greene,Cleveland Gladiators,C,4,29,29,12.8,7.6,3.7,6.2,59.2,0.1,0.6,18.8,0.2,0.5,40.0,5.9,0.8,1.4,0.3,0.9,0.4,0.4,-1.3,1,0,1,31.2,59.5,60.1
Alain Leroy,Cleveland Gladiators,GF,4,29,0,9.1,7.0,3.0,5.3,56.9,0.6,1.4,38.1,0.4,0.6,76.5,3.2,0.7,2.1,0.4,0.6,0.3,0.4,1.4,0,0,1,40.6,63.2,62.1
Ben Wade,Cleveland Gladiators,PG,3,29,0,11.1,6.5,2.9,6.0,47.7,0.6,1.9,32.1,0.2,0.3,55.6,2.1,0.3,1.3,1.0,0.9,0.2,0.5,1.3,0,0,0,27.4,53.1,52.9
John Poland,Cleveland Gladiators,F,11,20,3,11.0,7.7,3.7,6.5,56.2,0.2,1.0,21.1,0.2,0.3,60.0,2.5,0.8,0.5,0.6,0.6,0.3,0.7,1.3,0,0,0,27.4,57.9,57.7
John Dean,Cleveland Gladiators,F,5,21,0,9.0,3.4,1.4,4.4,32.3,0.2,1.2,15.4,0.4,0.5,80.0,3.1,1.0,2.5,0.1,0.7,0.2,0.4,-0.3,0,0,0,22.2,37.0,34.4
Robbie White,Cleveland Gladiators,G,1,22,0,7.7,3.0,1.4,3.1,44.1,0.2,0.8,27.8,0.1,0.2,40.0,1.8,0.2,0.3,0.4,0.2,0.1,0.4,-0.2,0,0,0,14.2,47.7,47.8
Eugene Floyd,Cleveland Gladiators,FC,13,29,1,11.4,9.4,4.5,7.2,63.0,0.3,0.6,50.0,0.1,0.7,15.8,3.7,0.7,0.3,0.3,1.0,0.6,0.5,0.6,0,0,0,35.1,63.1,64.9
Cody Moody,Cleveland Gladiators,F,2,11,0,2.3,2.4,0.9,1.9,47.6,0.1,0.4,25.0,0.5,0.5,100,0.5,0.0,0.3,0.1,0.4,0.3,0.1,-1.5,0,0,0,38.8,56.0,50.0
Bobby Henry,Cleveland Gladiators,FC,R,1,0,6.1,6.0,3.0,3.0,100,0.0,0.0,-,0.0,0.0,-,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,36.0,100.0,100.0
Tannar Merrin,Cleveland Gladiators,PG,1,1,0,1.2,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.0,0,0,0,-16.7,0.0,0.0
Herbert Combs,Cleveland Gladiators,F,R,2,0,1.7,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0,0,0,-11.5,0.0,0.0
Chris Goulet,Dallas Knights,PG,3,29,29,11.7,7.3,3.3,6.8,48.7,0.5,1.6,30.4,0.2,0.2,83.3,2.2,0.7,3.2,0.7,0.4,0.5,0.7,-4.9,0,0,0,30.0,52.8,52.3
Kevin Tyler,Dallas Knights,G,2,29,28,12.1,7.9,3.6,6.9,51.2,0.5,1.7,30.6,0.3,0.7,47.4,2.4,0.5,1.9,0.9,0.6,0.4,0.8,-5.7,0,0,0,28.3,54.9,55.0
Zaire Jackson,Dallas Knights,F,4,29,29,12.2,10.8,4.8,8.0,59.7,0.6,1.4,42.5,0.6,0.7,94.7,2.8,0.8,1.2,0.7,0.7,0.4,0.5,-6.9,0,0,3,39.4,64.8,63.3
Dennis Ali,Dallas Knights,F,5,25,25,11.9,6.0,2.7,6.2,44.2,0.4,1.4,29.4,0.2,0.2,100,3.0,0.7,1.1,0.6,0.9,0.4,0.5,-5.0,0,0,1,22.1,48.2,47.4
Rick Sullivan,Dallas Knights,FC,3,29,26,11.1,5.7,2.6,5.6,46.9,0.1,0.7,15.0,0.4,0.6,64.7,4.8,0.9,2.3,0.3,0.7,0.3,0.3,-5.9,1,0,1,29.2,49.0,47.8
Jackie Roy,Dallas Knights,PF,11,29,4,12.5,7.1,3.4,7.1,47.8,0.2,1.0,20.0,0.1,0.5,26.7,4.4,0.9,2.0,0.4,0.8,0.5,0.6,-8.5,0,0,0,25.9,48.7,49.3
Jeremiah Poole,Dallas Knights,GF,8,29,1,13.1,9.9,4.4,8.2,53.8,0.7,1.9,33.9,0.4,0.4,92.3,2.6,0.4,0.3,0.5,0.4,0.5,0.6,-8.6,0,0,1,26.3,58.9,57.8
Dami Lee Pittman Jr.,Dallas Knights,C,9,29,3,12.2,7.2,3.0,7.1,42.9,1.0,2.2,43.1,0.2,0.2,100,2.9,0.8,2.4,0.2,0.4,0.4,0.6,-8.1,0,0,0,24.3,50.6,49.8
Corey Horn,Dallas Knights,PG,12,29,0,11.1,6.0,2.4,6.4,38.2,0.5,1.7,28.0,0.6,0.7,94.7,2.1,0.5,3.8,0.6,0.8,0.4,0.7,-9.3,0,0,1,26.9,44.8,41.9
Joey Bullock,Dallas Knights,SF,2,29,0,10.2,6.0,2.7,6.0,45.1,0.4,1.4,27.5,0.2,0.2,100,2.3,0.2,0.1,0.5,0.6,0.3,0.4,-6.7,0,0,0,19.3,49.4,48.3
Timothy Hunt,Dallas Knights,PF,5,18,0,3.4,0.8,0.4,1.4,26.9,0.0,0.2,0.0,0.0,0.0,-,1.1,0.3,0.6,0.3,0.2,0.2,0.2,-3.8,0,0,0,12.5,26.9,26.9
Steven Henry,Dallas Knights,FC,R,14,0,1.9,0.9,0.4,0.7,60.0,0.0,0.0,-,0.1,0.1,100,0.5,0.1,0.1,0.0,0.1,0.0,0.0,-1.4,0,0,0,25.7,62.3,60.0
Bam Tannis,Dallas Knights,G,1,5,0,2.9,2.0,0.8,1.4,57.1,0.4,0.6,66.7,0.0,0.0,-,0.2,0.0,0.2,0.2,0.0,0.2,0.4,-3.0,0,0,0,21.6,71.4,71.4
Tyler Jenkins,Dallas Knights,G,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Randy Wood,Dallas Knights,F,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Marvin Blake,Denver Miners,PG,12,29,29,12.3,12.2,4.9,7.9,61.8,1.2,2.7,44.9,1.2,1.2,100,2.2,0.3,3.2,0.6,0.4,0.3,1.0,-2.1,0,0,2,45.7,72.4,69.5
Kyle Marshall,Denver Miners,G,4,29,29,13.2,13.4,5.6,8.9,62.9,1.4,2.7,51.9,0.7,0.7,100,1.3,0.3,2.1,0.6,0.2,0.5,0.8,-3.1,0,0,0,41.8,72.3,70.8
Tashaun Phillips,Denver Miners,GF,3,29,9,13.8,10.0,4.0,8.5,46.7,1.1,3.2,33.7,1.0,1.0,100,3.3,0.2,0.4,1.1,0.9,0.4,0.7,-4.6,0,0,3,27.9,56.0,53.0
Felix Welch,Denver Miners,PF,3,29,24,12.2,6.8,3.2,5.9,54.1,0.2,0.6,27.8,0.2,0.6,27.8,4.3,1.4,2.3,0.5,0.6,0.5,0.6,-3.6,0,0,1,29.6,54.5,55.5
Floyd Martin,Denver Miners,C,3,29,14,11.8,6.4,2.9,5.8,50.6,0.2,1.1,21.9,0.3,0.4,69.2,3.8,0.6,1.9,0.5,0.8,0.2,0.5,-3.4,0,0,1,27.8,53.5,52.7
Marcus San Pedro,Denver Miners,F,8,29,25,13.1,7.7,2.9,6.7,43.1,0.9,2.6,36.0,0.9,0.9,100,5.2,0.9,0.8,0.6,1.2,0.6,0.7,-3.7,0,0,1,26.6,53.7,50.0
Bobo Bones,Denver Miners,C,11,29,15,11.7,7.6,3.2,8.0,40.5,0.5,2.6,20.0,0.6,0.8,72.7,3.5,0.9,0.4,0.3,0.4,0.2,0.3,-3.9,0,0,0,21.1,45.3,43.8
Fredrick Ryan,Denver Miners,GF,3,29,0,11.6,5.5,2.3,5.9,39.2,0.4,1.6,27.7,0.4,0.6,70.6,3.3,0.4,2.1,0.6,0.9,0.2,0.4,-4.5,0,0,1,22.5,44.5,43.0
Claude Robert,Denver Miners,FC,2,24,0,11.4,7.2,3.5,6.3,55.6,0.1,0.4,33.3,0.1,0.3,25.0,3.3,0.8,1.2,0.2,0.7,0.3,0.3,-4.2,0,0,1,28.2,56.0,56.6
Terrance Ward,Denver Miners,PG,R,29,0,10.0,4.6,2.1,5.0,42.1,0.3,0.8,34.8,0.1,0.4,36.4,1.0,0.3,4.8,0.4,0.0,0.3,0.6,-6.1,0,0,0,26.1,44.7,44.8
Kurt Ferguson,Denver Miners,FC,1,9,0,1.8,0.9,0.4,0.8,57.1,0.0,0.0,-,0.0,0.0,-,0.7,0.1,0.2,0.0,0.2,0.0,0.0,-1.6,0,0,0,30.0,57.1,57.1
Martin Jimenez,Denver Miners,F,16,2,0,2.0,1.0,0.5,1.0,50.0,0.0,0.0,-,0.0,0.0,-,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0,0,0,15.3,50.0,50.0
Roland Yates,Denver Miners,F,R,4,0,1.8,1.8,0.8,0.8,100,0.3,0.3,100,0.0,0.0,-,0.8,0.3,0.0,0.0,0.3,0.0,0.0,0.8,0,0,0,57.7,116.7,116.7
James Blair,Denver Miners,GF,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
