Player Name,Team,Position,Year,GP,GS,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,OREB,AST,STL,BLK,PF,TO,+/-,DD,TD,POTG,PER,TS%,EFG%
Mike McKinney,Boston Charms,F,9,31,4,12.3,9.1,3.9,7.7,50.4,0.5,1.8,30.4,0.8,0.8,96.2,3.5,0.7,1.4,0.8,1.0,0.2,0.6,-1.2,0,0,0,33.2,56.5,54.0
Alijah Carter,Boston Charms,SG,15,31,5,11.3,6.5,2.8,6.9,40.0,0.5,1.6,29.4,0.5,0.5,100,2.2,0.1,0.2,0.4,0.4,0.3,0.6,-2.2,0,0,0,14.4,45.6,43.5
Franklin Ross,Boston Charms,F,1,31,0,10.1,5.0,2.3,4.6,49.3,0.3,0.9,34.5,0.2,0.5,42.9,3.2,0.8,2.2,0.5,0.6,0.3,0.2,-2.3,0,0,1,29.5,52.6,52.8
Isaac Chandler,Boston Charms,G,14,31,0,13.0,9.1,3.7,8.1,45.6,1.2,3.1,37.9,0.5,0.9,63.0,2.1,0.4,5.1,0.5,0.5,0.4,0.8,-1.8,0,0,1,33.8,53.7,52.8
Andre Booth,Boston Charms,FC,3,29,0,9.3,4.7,2.2,4.5,49.6,0.0,0.4,0.0,0.2,0.2,83.3,4.5,1.0,1.8,0.3,0.4,0.2,0.5,-1.9,1,0,0,28.8,50.5,49.6
Dwight Roy,Boston Charms,C,16,2,0,10.2,7.0,3.5,4.5,77.8,0.0,0.0,-,0.0,0.0,-,2.5,0.5,2.0,0.5,0.5,0.5,0.0,-6.5,0,0,0,40.8,77.8,77.8
Darrell Arnold,Boston Charms,G,2,17,0,3.3,2.9,1.3,2.4,55.0,0.3,1.0,29.4,0.0,0.0,-,0.7,0.1,0.5,0.1,0.1,0.1,0.3,-0.2,0,0,0,31.2,61.3,61.3
Alex Pierce,Boston Charms,G,2,4,0,3.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.8,0,0,0,-17.4,0.0,0.0
Louis Ballard,Boston Charms,FC,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Lester Ballard,Boston Charms,G,R,1,0,5.2,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,-,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,0,0,0,-13.1,0.0,0.0
Carson Kelly,Brooklyn Ballers,G,10,31,31,11.7,13.6,5.9,8.1,73.6,1.4,2.2,64.2,0.3,0.3,100,1.3,0.2,1.5,0.5,0.4,0.5,0.8,4.2,0,0,0,49.3,82.7,82.2
Jaxon Moreau,Brooklyn Ballers,GF,15,31,20,11.8,11.3,4.7,7.1,66.8,1.3,2.1,59.1,0.5,0.5,100,3.0,0.5,1.1,0.5,0.5,0.3,0.5,6.0,0,0,1,43.7,76.9,75.7
Ronnie Snyder,Brooklyn Ballers,F,2,12,0,1.7,0.9,0.4,0.6,71.4,0.0,0.0,-,0.1,0.2,50.0,0.3,0.0,0.1,0.0,0.1,0.0,0.1,1.8,0,0,0,22.8,69.8,71.4
Freddie Stewart,Brooklyn Ballers,F,10,31,0,10.2,6.9,3.0,6.1,50.0,0.3,1.2,27.8,0.5,0.5,100,2.7,0.6,0.7,0.4,0.6,0.2,0.3,1.6,0,0,0,28.3,54.9,52.7
Jordan Sherman,Brooklyn Ballers,FC,R,12,0,1.7,0.8,0.4,0.6,71.4,0.0,0.0,-,0.0,0.1,0.0,0.8,0.0,0.4,0.1,0.0,0.0,0.0,1.8,0,0,0,34.4,67.2,71.4
Josh Hess,Brooklyn Ballers,G,10,31,11,12.9,9.7,4.4,8.0,54.6,0.5,1.9,27.6,0.4,0.5,86.7,2.3,0.5,3.6,0.5,0.3,0.5,0.5,0.7,0,0,1,35.1,58.9,57.8
Brandon Wilcox,Brooklyn Ballers,PG,15,31,0,11.5,7.5,3.2,6.3,50.8,0.4,1.7,22.2,0.7,0.7,100,1.7,0.2,1.5,0.7,0.6,0.5,0.5,0.8,0,0,0,28.0,56.8,53.8
Anthony Wise,Brooklyn Ballers,GF,3,31,31,13.8,12.6,5.4,9.3,57.4,1.5,2.6,58.8,0.4,0.4,100,3.3,0.4,4.4,0.5,1.5,0.5,0.5,3.5,0,0,8,48.0,66.5,65.6
Charlie Goodwin,Brooklyn Ballers,FC,11,31,11,12.2,6.8,3.2,6.5,49.3,0.2,0.6,25.0,0.2,0.3,62.5,4.7,1.2,2.6,0.3,0.6,0.4,0.3,-0.6,0,0,2,30.2,50.8,50.5
Donte Franklin,Brooklyn Ballers,GF,14,31,0,9.6,8.8,3.8,6.1,62.8,0.9,1.8,49.1,0.4,0.4,100,1.8,0.2,0.7,0.3,0.4,0.2,0.4,0.8,0,0,0,37.3,71.0,69.9
Chase Lewis III,Brooklyn Ballers,PF,5,31,31,13.9,8.6,4.1,7.1,57.3,0.2,0.5,33.3,0.3,0.5,62.5,5.6,1.0,4.9,1.0,1.5,0.4,0.4,3.7,2,0,7,44.0,58.8,58.4
Leon Huff,Brooklyn Ballers,FC,12,31,20,11.2,7.4,3.4,6.1,55.9,0.1,0.7,18.2,0.5,0.7,71.4,4.5,1.1,1.2,0.4,0.9,0.3,0.3,5.4,0,0,0,33.8,58.1,56.9
Roy Hopkins,Brooklyn Ballers,G,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Joseph Duncan,Brooklyn Ballers,SF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Evan Goodman,Brooklyn Ballers,SF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Sean Simmons,Charlotte Stingers,PG,9,31,31,11.5,11.3,5.1,8.0,63.1,0.5,1.4,37.2,0.7,0.8,80.8,1.8,0.3,3.0,0.6,0.2,0.2,0.7,1.4,0,0,4,44.4,67.4,66.3
R.J. Brown,Charlotte Stingers,G,8,31,31,14.4,13.7,5.8,9.3,62.6,1.4,2.6,52.5,0.6,0.6,100,3.1,0.5,2.0,0.6,0.5,0.4,0.9,1.2,0,0,4,40.7,71.2,69.9
Charlie Pearson,Charlotte Stingers,SF,13,31,29,11.4,11.0,4.5,7.4,61.1,1.2,2.4,50.7,0.8,0.8,100,2.5,0.3,1.8,0.2,0.5,0.5,0.4,2.9,0,0,3,42.4,71.4,69.4
Max Evans,Charlotte Stingers,F,11,31,11,12.3,6.6,3.0,6.7,45.4,0.5,1.4,31.8,0.1,0.2,33.3,5.3,0.8,3.0,0.5,1.1,0.3,0.4,-1.1,0,0,0,31.4,48.7,48.8
Brent Hawkins,Charlotte Stingers,C,3,31,31,11.9,6.8,3.3,5.7,57.4,0.0,0.5,6.3,0.2,0.5,46.7,3.7,1.3,1.7,0.2,0.7,0.3,0.4,1.1,0,0,0,29.3,57.5,57.7
Phillip Barrett,Charlotte Stingers,GF,9,31,2,11.9,10.5,4.3,8.4,51.7,1.3,3.0,43.6,0.5,0.5,93.8,2.5,0.7,3.0,0.6,0.6,0.4,0.9,-2.7,0,0,1,39.0,60.9,59.7
Philip Perry,Charlotte Stingers,GF,13,31,0,11.2,6.8,2.8,6.3,44.1,0.8,2.1,40.0,0.4,0.5,75.0,3.2,0.7,3.9,0.4,0.3,0.4,0.5,-1.8,0,0,1,32.1,52.0,50.8
Michael Yates,Charlotte Stingers,F,10,31,20,11.9,7.1,3.2,6.5,48.3,0.5,1.5,31.1,0.4,0.5,78.6,4.1,0.9,1.2,0.6,0.7,0.3,0.3,1.5,0,0,2,28.7,52.8,51.7
Ray Gross,Charlotte Stingers,FC,11,29,0,12.3,6.2,3.0,6.1,48.6,0.2,1.0,17.2,0.1,0.3,50.0,4.8,1.0,0.8,0.2,0.7,0.3,0.3,-1.3,0,0,1,23.5,50.1,50.0
Asante Cooper,Charlotte Stingers,G,1,31,0,10.6,6.7,3.0,5.3,57.3,0.4,1.3,30.8,0.2,0.3,77.8,1.6,0.1,0.9,0.8,0.8,0.3,0.5,-0.6,0,0,0,27.9,61.6,61.0
Brad Stone,Charlotte Stingers,SF,6,9,0,1.5,1.6,0.7,1.2,54.5,0.2,0.4,50.0,0.0,0.0,-,0.2,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0,0,0,27.5,63.6,63.6
Seth Bradford,Charlotte Stingers,PG,R,11,0,1.8,1.5,0.5,1.0,54.5,0.2,0.4,50.0,0.2,0.2,100,0.1,0.0,0.6,0.0,0.0,0.1,0.0,-0.1,0,0,0,38.7,67.3,63.6
Harry Hood,Charlotte Stingers,GF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Howard Bryan,Charlotte Stingers,FC,2,2,0,8.2,2.5,1.0,3.5,28.6,0.0,0.5,0.0,0.5,1.0,50.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,7.6,31.7,28.6
Mark Chapman,Charlotte Stingers,PF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Jeffrey Mitchell,Chicago Blues,PG,R,15,0,3.4,2.0,0.9,1.7,56.0,0.1,0.2,66.7,0.0,0.0,-,0.7,0.1,1.0,0.3,0.1,0.1,0.1,0.6,0,0,0,33.9,60.0,60.0
Karl Perkins,Chicago Blues,GF,9,30,0,10.2,7.3,3.0,6.8,44.8,0.4,1.8,23.6,0.8,0.8,100,2.5,0.3,1.3,0.7,0.3,0.5,0.6,-0.1,0,0,0,26.3,51.4,48.0
Scott Turgeon,Chicago Blues,F,7,31,16,12.2,10.3,4.7,8.8,54.0,0.3,1.0,25.8,0.5,0.5,94.1,3.4,1.2,0.6,0.5,0.9,0.4,0.5,0.6,0,0,0,34.0,56.9,55.5
Jacob Johnston,Chicago Blues,F,1,14,0,1.6,0.9,0.4,0.6,66.7,0.0,0.0,-,0.1,0.1,100,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-1.5,0,0,0,30.9,68.9,66.7
Jakai Bindi,Chicago Blues,C,3,31,0,10.9,5.1,2.3,5.0,46.5,0.1,0.6,21.1,0.3,0.8,37.5,5.1,1.0,3.5,0.6,1.5,0.4,0.2,0.8,0,0,0,36.9,47.4,47.7
Felix Barron,Chicago Blues,G,13,31,3,9.6,10.0,4.1,7.1,57.7,1.4,2.5,54.4,0.4,0.5,76.5,2.1,0.4,3.9,0.5,0.1,0.5,0.5,1.2,0,0,0,52.1,68.1,67.5
Adrian Palmer,Chicago Blues,PG,8,31,31,14.0,13.2,5.7,10.2,56.2,1.1,2.6,41.3,0.7,0.8,87.5,2.9,0.7,8.5,1.0,0.3,0.5,1.2,-3.1,9,0,8,53.7,62.6,61.4
Marcus Pearson,Chicago Blues,GF,12,31,31,14.1,13.5,5.9,10.2,57.8,1.2,2.7,42.4,0.6,0.6,100,4.9,1.0,2.1,0.6,1.0,0.6,0.9,-3.3,0,0,4,43.1,64.8,63.5
Byron Parker,Chicago Blues,G,16,31,0,9.3,8.8,3.6,5.5,65.7,1.1,1.5,72.9,0.4,0.5,85.7,1.3,0.3,3.4,0.5,0.2,0.3,0.5,2.0,0,0,0,49.1,76.6,75.9
Dwight Fleming,Chicago Blues,SF,13,31,28,13.1,9.2,3.9,7.5,52.2,1.1,2.4,44.6,0.4,0.6,61.1,4.1,0.5,2.3,0.5,0.6,0.4,0.5,-2.2,0,0,0,33.0,59.6,59.3
Luis Chapman,Chicago Blues,C,9,31,31,13.1,9.8,4.6,8.2,56.1,0.2,0.8,20.0,0.5,0.6,73.7,4.5,0.9,1.3,0.4,1.1,0.3,0.5,-2.6,1,0,3,33.7,58.0,57.1
Stephen Bryan,Chicago Blues,FC,7,31,15,11.4,9.4,4.4,7.5,57.9,0.2,0.8,26.9,0.5,0.5,100,3.4,0.8,0.6,0.5,0.5,0.4,0.4,-1.8,0,0,0,34.2,60.9,59.4
Jackie Cain,Chicago Blues,SF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Todd Carpenter,Chicago Blues,FC,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Gerald Spencer,Chicago Blues,F,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Corey May,Cleveland Gladiators,PG,8,28,28,13.0,11.3,4.7,9.1,51.6,1.2,2.6,47.2,0.7,0.7,100,3.1,0.6,4.8,1.3,0.5,0.4,0.6,-7.4,0,0,2,46.2,60.1,58.3
Theodore Houston,Cleveland Gladiators,G,10,31,31,13.5,13.0,5.6,9.9,56.4,1.4,2.5,53.8,0.5,0.6,84.2,2.4,0.3,2.8,0.9,0.2,0.4,1.1,-6.8,0,0,2,39.2,64.1,63.2
Spencer McGuire,Cleveland Gladiators,F,9,31,31,15.0,8.5,3.8,9.3,41.2,0.3,1.7,18.5,0.5,0.8,56.0,6.3,1.7,3.6,0.6,0.6,0.3,0.6,-6.3,5,0,1,28.3,43.7,42.9
Cody Delvecchio,Cleveland Gladiators,FC,14,31,2,13.7,9.4,4.5,7.7,57.5,0.1,0.8,8.3,0.4,0.7,54.5,4.7,1.2,2.2,0.1,0.9,0.4,0.5,-4.4,0,0,0,32.7,58.1,57.9
Tyrell Mathews,Cleveland Gladiators,C,2,31,31,13.9,11.5,5.3,8.9,59.3,0.1,0.6,10.0,0.9,1.0,84.4,4.5,1.1,3.4,0.3,0.6,0.5,0.5,-6.4,0,0,2,40.5,61.4,59.6
Christian Simmons,Cleveland Gladiators,PG,14,19,1,9.1,9.3,3.8,7.2,53.3,1.1,2.3,48.8,0.5,0.5,100,2.2,0.3,2.6,0.7,0.5,0.3,0.8,-3.2,0,0,1,45.8,62.4,60.9
Kevin Carmont,Cleveland Gladiators,GF,3,31,27,13.3,9.5,4.3,8.5,50.0,0.6,2.2,28.4,0.4,0.4,92.3,4.1,1.2,1.5,0.8,0.5,0.6,0.8,-6.5,0,0,1,30.2,54.7,53.6
Marcus Hall,Cleveland Gladiators,GF,13,31,2,11.1,9.4,3.9,7.7,51.3,0.8,2.3,35.7,0.7,0.7,100,2.5,0.2,0.3,0.8,0.4,0.2,0.6,-4.1,0,0,1,30.8,58.6,56.5
Joshua Gagnon,Cleveland Gladiators,PG,5,17,2,10.7,8.2,3.5,7.0,50.4,0.6,1.9,34.4,0.5,0.6,90.0,2.8,0.5,2.6,0.8,0.6,0.7,0.6,-1.5,0,0,0,36.7,56.7,55.0
Steve Giordano,Cleveland Gladiators,F,R,31,0,11.1,6.4,2.8,6.1,46.6,0.3,1.3,25.6,0.4,0.4,84.6,2.5,0.3,0.6,0.5,0.3,0.6,0.4,-2.6,0,0,0,19.5,50.6,49.2
Matt Kirk,Cleveland Gladiators,GF,1,15,0,1.6,1.2,0.5,1.1,50.0,0.1,0.3,40.0,0.0,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.1,0.0,-0.3,0,0,0,29.5,54.7,56.3
Marcus Watkins,Cleveland Gladiators,F,2,30,0,4.1,1.0,0.4,1.5,29.5,0.1,0.3,25.0,0.0,0.1,50.0,0.8,0.2,0.2,0.0,0.0,0.1,0.1,-2.2,0,0,0,4.8,32.3,31.8
Theo Fleury,Cleveland Gladiators,GF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Lloyd Moore,Cleveland Gladiators,PG,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Niko Metrovic,Dallas Knights,PG,24,27,27,10.5,9.0,3.8,6.8,55.7,1.0,1.7,56.5,0.4,0.4,100,1.3,0.2,7.9,0.6,0.0,0.1,0.4,-2.4,4,0,2,55.8,64.3,62.8
Brandon Lyons,Dallas Knights,GF,16,31,29,11.6,8.6,3.5,7.0,49.3,1.0,2.3,42.3,0.7,0.7,100,3.5,0.7,1.6,0.4,0.4,0.5,0.5,-2.0,0,0,1,31.4,58.7,56.2
Zaire Jackson,Dallas Knights,F,24,27,27,12.1,10.8,4.8,8.9,53.9,0.6,1.7,31.9,0.6,0.7,94.4,4.6,0.7,2.2,0.6,0.6,0.4,0.6,0.1,0,0,2,40.3,58.7,57.1
Troy Buchanan,Dallas Knights,FC,11,29,29,14.9,10.9,4.9,9.8,50.5,0.3,1.4,24.4,0.7,0.7,100,4.6,1.1,0.3,0.5,0.7,0.3,0.6,-1.8,1,0,0,27.3,54.2,52.3
Terrence Carr,Dallas Knights,C,7,27,27,12.2,13.6,6.5,9.2,70.6,0.1,0.6,26.7,0.5,0.7,68.4,4.6,1.7,2.6,0.2,0.6,0.1,0.4,0.0,0,0,2,56.0,71.6,71.4
Theodore Dean,Dallas Knights,PG,6,31,4,12.9,16.6,7.1,10.3,69.2,1.2,2.4,50.7,1.3,1.3,97.5,2.0,0.5,3.2,0.7,0.4,0.4,1.0,1.1,0,0,8,58.4,76.9,75.0
Justin Kemp,Dallas Knights,PF,2,31,2,15.4,7.6,3.6,8.5,42.8,0.1,0.9,14.8,0.2,0.7,28.6,7.5,1.5,4.7,0.4,1.4,0.9,0.6,-0.6,0,0,2,30.3,43.2,43.6
Norman Marks,Dallas Knights,GF,17,31,6,12.6,10.8,4.4,7.9,55.5,1.2,2.3,52.8,0.8,0.8,100,2.4,0.2,0.6,0.5,0.1,0.7,0.6,-0.8,0,0,0,30.9,65.4,63.3
Philip Weiss,Dallas Knights,SF,6,31,2,11.3,9.2,4.1,8.2,50.2,0.5,2.4,20.3,0.5,0.7,77.3,3.1,0.3,0.9,0.5,0.8,0.3,0.6,-1.3,0,0,0,30.4,54.4,53.2
Wendell Bond,Dallas Knights,PG,R,12,0,5.0,5.7,2.5,4.5,55.6,0.7,1.3,53.3,0.0,0.0,-,0.8,0.3,0.3,0.3,0.1,0.3,0.4,-3.9,0,0,0,37.3,63.0,63.0
Guy Miller,Dallas Knights,GF,1,17,0,5.5,3.1,1.4,3.1,43.4,0.2,0.8,30.8,0.2,0.2,75.0,0.7,0.2,0.0,0.1,0.2,0.2,0.5,-1.2,0,0,0,11.9,48.4,47.2
Tyrone Foster,Dallas Knights,C,1,31,2,6.6,1.7,0.7,1.9,36.7,0.0,0.2,0.0,0.3,0.3,80.0,2.9,0.8,2.0,0.2,0.2,0.1,0.1,-1.9,1,0,0,25.9,40.4,36.7
Glen Hogan,Dallas Knights,SF,R,9,0,1.7,0.4,0.2,1.2,18.2,0.0,0.3,0.0,0.0,0.0,-,0.6,0.1,0.0,0.1,0.1,0.0,0.0,-1.9,0,0,0,0.7,18.2,18.2
Zach Murray,Dallas Knights,SG,2,2,0,4.4,3.5,1.5,3.0,50.0,0.5,1.5,33.3,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,22.1,58.3,58.3
Jeremiah Anthony,Denver Miners,G,3,31,31,13.3,11.4,4.9,9.2,53.0,1.5,3.2,47.0,0.2,0.3,50.0,2.8,0.8,7.1,0.9,0.4,0.4,0.8,-1.5,2,0,1,48.8,61.2,61.2
Jackson Wilson,Denver Miners,GF,10,31,3,15.7,11.1,4.7,9.5,49.8,1.1,3.1,36.5,0.5,0.5,100,3.7,0.6,0.9,1.3,1.4,0.3,0.8,1.7,1,0,4,30.3,57.0,55.8
Lance Burgess,Denver Miners,SF,8,31,28,13.1,12.6,5.2,8.8,59.3,1.5,2.3,64.8,0.6,0.8,76.9,3.8,0.7,1.3,0.4,0.8,0.5,0.8,-2.5,0,0,2,40.8,68.6,67.8
Will Cannon IV,Denver Miners,FC,5,31,31,16.4,10.8,5.1,9.9,51.3,0.3,1.7,16.7,0.4,0.7,57.1,6.5,1.4,4.1,1.0,1.3,0.3,0.6,-1.1,4,0,3,37.0,53.1,52.8
Collin Williams,Denver Miners,FC,2,30,0,11.3,6.9,3.3,5.3,62.5,0.2,0.5,31.3,0.1,0.4,27.3,4.4,1.1,0.5,0.2,0.7,0.2,0.5,0.1,1,0,1,29.8,63.1,64.1
Zachary Burton,Denver Miners,GF,6,31,31,15.0,14.8,6.3,10.8,58.7,1.4,2.7,50.6,0.8,0.8,100,2.9,0.6,1.1,0.4,0.6,0.5,0.7,0.3,1,0,2,38.2,66.6,65.1
Terrance Ward,Denver Miners,PG,20,29,0,10.7,5.8,2.4,5.8,41.3,0.4,1.2,37.1,0.6,0.7,85.7,2.1,0.6,6.9,0.5,0.2,0.3,0.7,1.7,0,0,0,37.1,47.9,45.2
Mike Bowman,Denver Miners,FC,15,31,31,10.9,4.3,2.0,4.5,44.0,0.0,0.3,10.0,0.3,0.4,61.5,3.6,0.8,1.3,0.3,1.2,0.4,0.4,-0.1,0,0,0,21.7,45.3,44.3
Marcus Humphrey,Denver Miners,G,1,12,0,3.9,2.7,1.1,2.7,40.6,0.2,0.6,28.6,0.3,0.3,100,0.6,0.3,2.3,0.3,0.0,0.1,0.2,-0.3,0,0,0,39.7,47.4,43.8
Max Pope,Denver Miners,F,3,30,0,7.7,5.2,2.4,3.8,62.8,0.1,0.4,33.3,0.3,0.3,100,1.4,0.2,0.0,0.3,0.4,0.3,0.4,-0.1,0,0,0,26.3,66.3,64.6
Jordan Manning,Denver Miners,FC,18,16,0,9.4,2.8,1.3,3.6,34.5,0.0,0.4,0.0,0.3,0.3,80.0,3.3,0.6,1.9,0.3,0.2,0.4,0.2,0.6,0,0,0,16.9,36.5,34.5
Herman Morgan,Denver Miners,G,R,4,0,1.1,1.0,0.5,0.5,100,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0,0,0,38.9,100.0,100.0
Philip Patrick,Denver Miners,C,R,9,0,2.5,0.7,0.3,0.7,50.0,0.0,0.0,-,0.0,0.0,-,0.8,0.2,0.6,0.0,0.1,0.0,0.0,-0.3,0,0,0,22.0,50.0,50.0
